"","Var1","Freq","gene","compare","gene_compare","FC","medianp","uchar","ubb","us","uc"
1884,"ENSG00000181804 F7/D6",10,"ENSG00000181804","F7/D6","ENSG00000181804 F7/D6",0.698423886554074,8.22227247977335e-05,0.65932236131203,9.47536058519583,1.79457437534489,9.66631581235857
1893,"ENSG00000182199 F7/D6",8,"ENSG00000182199","F7/D6","ENSG00000182199 F7/D6",0.899125685070995,0.00870405165938842,1.83047793386577,5.07935352525266,1.79457437534489,5.68954997249436
1901,"ENSG00000182489 F7/D6",6,"ENSG00000182489","F7/D6","ENSG00000182489 F7/D6",0.556297111496999,0.0244343259530947,9.71507514125233,20.6515736255656,1.79457437534489,22.893026785486
1903,"ENSG00000182566 F7/D6",6,"ENSG00000182566","F7/D6","ENSG00000182566 F7/D6",1.97337906318676,0.0310284216030797,8.37879105312894,71.1637484059952,1.79457437534489,71.6777770574145
1910,"ENSG00000182944 F7/D6",6,"ENSG00000182944","F7/D6","ENSG00000182944 F7/D6",0.914102881540898,0.0233264667217567,1.61145866528673,2.29306110268039,1.79457437534489,3.32797617767886
1913,"ENSG00000183250 F7/D6",7,"ENSG00000183250","F7/D6","ENSG00000183250 F7/D6",1.28151066727071,0.015707825146929,5.82799146550833,8.67908687317976,1.79457437534489,10.6071924024637
1924,"ENSG00000183604 F7/D6",5,"ENSG00000183604","F7/D6","ENSG00000183604 F7/D6",0.914187784479379,0.0657027392225925,2.53952615052113,6.9320400678214,1.79457437534489,7.59755682833018
1935,"ENSG00000184507 F7/D6",5,"ENSG00000184507","F7/D6","ENSG00000184507 F7/D6",1.58401448509221,0.084929245283574,7.34836721286443,28.9410184099373,1.79457437534489,29.9132336013356
1940,"ENSG00000184792 F7/D6",10,"ENSG00000184792","F7/D6","ENSG00000184792 F7/D6",2.21194042932809,0.000515721156312017,4.64387428771519,19.6430818707615,1.79457437534489,20.2641735822161
1943,"ENSG00000184903 F7/D6",4,"ENSG00000184903","F7/D6","ENSG00000184903 F7/D6",0.852594413935306,0.162526973413553,4.22736932856684,5.11972552790804,1.79457437534489,6.87769860562859
1945,"ENSG00000184916 F7/D6",9,"ENSG00000184916","F7/D6","ENSG00000184916 F7/D6",2.71294486041131,0.00213032412956336,11.917367357757,67.6170161454949,1.79457437534489,68.6826398324096
1953,"ENSG00000185105 F7/D6",4,"ENSG00000185105","F7/D6","ENSG00000185105 F7/D6",1.23146909232566,0.0802887823771215,9.45504753258987,29.8528391998048,1.79457437534489,31.3657524909188
1956,"ENSG00000185201 F7/D6",10,"ENSG00000185201","F7/D6","ENSG00000185201 F7/D6",0.756944781900349,0.00096073519025275,1.78859374056942,5.49456429489537,1.79457437534489,6.05060340364394
1963,"ENSG00000185379 F7/D6",10,"ENSG00000185379","F7/D6","ENSG00000185379 F7/D6",1.18019924248133,0.00250808904745325,1.30109787850327,3.50376856173826,1.79457437534489,4.14605197896934
1968,"ENSG00000185787 F7/D6",4,"ENSG00000185787","F7/D6","ENSG00000185787 F7/D6",0.919235354706436,0.107716547025493,1.68152431396952,6.65792671299443,1.79457437534489,7.09760588668602
1976,"ENSG00000185933 F7/D6",6,"ENSG00000185933","F7/D6","ENSG00000185933 F7/D6",2.20366002248451,0.0080252234075007,12.65585609376,27.5316707003121,1.79457437534489,30.354309120865
1979,"ENSG00000186111 F7/D6",6,"ENSG00000186111","F7/D6","ENSG00000186111 F7/D6",0.861123793366223,0.0277780355702616,1.60735828551489,4.54637369305515,1.79457437534489,5.14525136446819
1984,"ENSG00000186298 F7/D6",6,"ENSG00000186298","F7/D6","ENSG00000186298 F7/D6",0.876462338988372,0.0383089272004008,3.13527466740046,7.61352135594444,1.79457437534489,8.42710815559582
1986,"ENSG00000186468 F7/D6",9,"ENSG00000186468","F7/D6","ENSG00000186468 F7/D6",1.18619631369281,0.00173144257198925,2.49374689233574,1.76472554502152,1.79457437534489,3.54309568046506
1993,"ENSG00000186765 F7/D6",5,"ENSG00000186765","F7/D6","ENSG00000186765 F7/D6",1.3489732025101,0.0429576106280674,3.79799965610702,21.102922450888,1.79457437534489,21.5169383171637
1997,"ENSG00000187097 F7/D6",6,"ENSG00000187097","F7/D6","ENSG00000187097 F7/D6",1.13924073977671,0.0371158463586892,1.5927651666439,8.73996204829598,1.79457437534489,9.06335118321985
2000,"ENSG00000187122 F7/D6",7,"ENSG00000187122","F7/D6","ENSG00000187122 F7/D6",0.679269666756709,0.0130936925043803,5.39182755582423,12.9949693671498,1.79457437534489,14.1831424738508
2003,"ENSG00000187609 F7/D6",9,"ENSG00000187609","F7/D6","ENSG00000187609 F7/D6",1.34539693939411,0.00757507884735266,2.40581480443759,16.3675863241478,1.79457437534489,16.640502520667
2012,"ENSG00000188026 F7/D6",4,"ENSG00000188026","F7/D6","ENSG00000188026 F7/D6",1.15179617441861,0.0837729204924136,6.12871254160191,17.5138818752531,1.79457437534489,18.6418259016265
2015,"ENSG00000188636 F7/D6",8,"ENSG00000188636","F7/D6","ENSG00000188636 F7/D6",1.24584377435035,0.00851768709926863,1.80801843017103,11.8170073640633,1.79457437534489,12.0884693354787
2022,"ENSG00000189420 F7/D6",8,"ENSG00000189420","F7/D6","ENSG00000189420 F7/D6",1.26641566450108,0.0138842078223128,1.72015329265701,8.33748161278421,1.79457437534489,8.70017380185005
2030,"ENSG00000196418 F7/D6",4,"ENSG00000196418","F7/D6","ENSG00000196418 F7/D6",0.901050521126654,0.168756247663979,2.90373710420923,12.9124436282966,1.79457437534489,13.3560243640442
2033,"ENSG00000196456 F7/D6",7,"ENSG00000196456","F7/D6","ENSG00000196456 F7/D6",0.783639452530048,0.0288702350142599,2.48934775430745,10.8180234487906,1.79457437534489,11.2448646398747
2036,"ENSG00000196466 F7/D6",6,"ENSG00000196466","F7/D6","ENSG00000196466 F7/D6",0.842392049138427,0.018406328757778,3.11554748370564,11.1978832065026,1.79457437534489,11.7609405073889
2041,"ENSG00000196741 F7/D6",4,"ENSG00000196741","F7/D6","ENSG00000196741 F7/D6",1.2112298144094,0.101873006221997,2.58806206609948,16.5838364107227,1.79457437534489,16.8802308202299
2048,"ENSG00000197093 F7/D6",7,"ENSG00000197093","F7/D6","ENSG00000197093 F7/D6",1.43906799276485,0.0124409032562302,9.65199340942623,17.6145022313566,1.79457437534489,20.1656183347478
2053,"ENSG00000197157 F7/D6",8,"ENSG00000197157","F7/D6","ENSG00000197157 F7/D6",1.08378600316689,0.00975797212015714,1.13213819542152,4.19542294643553,1.79457437534489,4.70146868347058
2056,"ENSG00000197444 F7/D6",10,"ENSG00000197444","F7/D6","ENSG00000197444 F7/D6",14.8876379728712,1.01915837789416e-08,3.42347525642215,204.905169737756,1.79457437534489,204.941624042747
2061,"ENSG00000197728 F7/D6",10,"ENSG00000197728","F7/D6","ENSG00000197728 F7/D6",3.75554938885168,3.5387155067619e-09,3.27417583789679,14.8233803353588,1.79457437534489,15.28637724161
2067,"ENSG00000197822 F7/D6",10,"ENSG00000197822","F7/D6","ENSG00000197822 F7/D6",2.65245947927732,3.80404740263034e-07,1.63828836926811,4.79020959986835,1.79457437534489,5.37127489337444
2073,"ENSG00000198039 F7/D6",4,"ENSG00000198039","F7/D6","ENSG00000198039 F7/D6",0.880952606427796,0.0796065101119218,1.2087751554156,11.292952989239,1.79457437534489,11.4983660483634
2084,"ENSG00000198393 F7/D6",5,"ENSG00000198393","F7/D6","ENSG00000198393 F7/D6",1.09607134003459,0.0548446230613094,2.18731245594913,2.26869915451189,1.79457437534489,3.62654502554121
2100,"ENSG00000198740 F7/D6",7,"ENSG00000198740","F7/D6","ENSG00000198740 F7/D6",0.803566618901321,0.0272828204010618,6.94534752562145,5.67523189956977,1.79457437534489,9.14694520341052
2102,"ENSG00000198783 F7/D6",4,"ENSG00000198783","F7/D6","ENSG00000198783 F7/D6",0.918499459173145,0.125857444762268,2.26104083886224,8.93406741713169,1.79457437534489,9.38884249934471
2107,"ENSG00000198816 F7/D6",8,"ENSG00000198816","F7/D6","ENSG00000198816 F7/D6",1.47017565779444,0.000317111743481128,3.1481878072482,2.92325430194359,1.79457437534489,4.65585645957674
2113,"ENSG00000198837 F7/D6",9,"ENSG00000198837","F7/D6","ENSG00000198837 F7/D6",0.827871916744859,0.00138155642701132,1.50396190183131,7.20236980366537,1.79457437534489,7.57340936299863
2115,"ENSG00000198841 F7/D6",6,"ENSG00000198841","F7/D6","ENSG00000198841 F7/D6",0.886575990425475,0.0234672086293392,1.39555903075276,11.0740187605663,1.79457437534489,11.3049535030594
2121,"ENSG00000198899 F7/D6",8,"ENSG00000198899","F7/D6","ENSG00000198899 F7/D6",1.31780673961468,0.00264647497165788,4.58193642778084,18.7244751793767,1.79457437534489,19.3602843305558
2126,"ENSG00000198911 F7/D6",10,"ENSG00000198911","F7/D6","ENSG00000198911 F7/D6",0.889457533718274,0.00482216308462213,0.610101050233859,4.59715438509821,1.79457437534489,4.97257970479797
2129,"ENSG00000199347 F7/D6",4,"ENSG00000199347","F7/D6","ENSG00000199347 F7/D6",0.690835853010737,0.107339659785251,7.35691426806687,8.45583112500189,1.79457437534489,11.3510248326255
2131,"ENSG00000203761 F7/D6",5,"ENSG00000203761","F7/D6","ENSG00000203761 F7/D6",1.086389587191,0.138479686024301,1.7778566901367,3.92657267125538,1.79457437534489,4.66896611060285
2137,"ENSG00000203814 F7/D6",6,"ENSG00000203814","F7/D6","ENSG00000203814 F7/D6",0.753729269398851,0.0260510672901559,4.35119896567967,2.65813494858514,1.79457437534489,5.40547047281419
2143,"ENSG00000203995 F7/D6",7,"ENSG00000203995","F7/D6","ENSG00000203995 F7/D6",0.855528514699726,0.0243641959012642,1.49892767991927,3.52415692931667,1.79457437534489,4.22929822083089
2148,"ENSG00000204084 F7/D6",6,"ENSG00000204084","F7/D6","ENSG00000204084 F7/D6",0.91540873144555,0.0286261714496078,1.15132096840415,3.23741213176795,1.79457437534489,3.87645127298795
2162,"ENSG00000204366 F7/D6",4,"ENSG00000204366","F7/D6","ENSG00000204366 F7/D6",0.855513390529659,0.128201895973728,5.78729574656972,10.8225005621709,1.79457437534489,12.4032176335457
2170,"ENSG00000204619 F7/D6",8,"ENSG00000204619","F7/D6","ENSG00000204619 F7/D6",0.859786578975201,0.00303490119791448,1.23949354832848,10.3636664627027,1.79457437534489,10.5906762765718
2175,"ENSG00000204634 F7/D6",10,"ENSG00000204634","F7/D6","ENSG00000204634 F7/D6",2.2800054321608,1.44263242692494e-05,9.83761829608561,18.7278904128847,1.79457437534489,21.2304759778282
2178,"ENSG00000204673 F7/D6",9,"ENSG00000204673","F7/D6","ENSG00000204673 F7/D6",0.794291246523226,0.00637428119679189,1.6075269910818,6.99675560555409,1.79457437534489,7.39994792005684
2184,"ENSG00000205089 F7/D6",10,"ENSG00000205089","F7/D6","ENSG00000205089 F7/D6",0.447956506884679,1.68644991859499e-06,1.30174077094002,5.67646389230873,1.79457437534489,6.09403548923509
2187,"ENSG00000205356 F7/D6",5,"ENSG00000205356","F7/D6","ENSG00000205356 F7/D6",0.900642827904022,0.0454972391413361,1.09793609046628,1.97736650281247,1.79457437534489,2.88720264855754
2190,"ENSG00000205413 F7/D6",9,"ENSG00000205413","F7/D6","ENSG00000205413 F7/D6",0.749772966276187,5.18709714145259e-05,1.83275634616626,9.56312355333465,1.79457437534489,9.90115271619427
2194,"ENSG00000205710 F7/D6",5,"ENSG00000205710","F7/D6","ENSG00000205710 F7/D6",1.29919720210695,0.0589742537164111,2.72443103799724,12.3848464800035,1.79457437534489,12.8073199383283
2199,"ENSG00000205978 F7/D6",8,"ENSG00000205978","F7/D6","ENSG00000205978 F7/D6",3.35265359456766,0.00238746048170514,19.9544713136026,25.8775889010622,1.79457437534489,32.7269159855678
2205,"ENSG00000206418 F7/D6",10,"ENSG00000206418","F7/D6","ENSG00000206418 F7/D6",1.58304990396281,1.06081944215672e-05,1.39667583764017,9.00518743555313,1.79457437534489,9.28787388660808
2210,"ENSG00000206573 F7/D6",4,"ENSG00000206573","F7/D6","ENSG00000206573 F7/D6",1.10703268677858,0.144932123983117,2.35237330773286,25.806178786229,1.79457437534489,25.9752386113082
2225,"ENSG00000210112 F7/D6",8,"ENSG00000210112","F7/D6","ENSG00000210112 F7/D6",1.47731421672783,0.00305751472624173,3.49399268852234,16.2442616782024,1.79457437534489,16.7124061572835
2228,"ENSG00000210196 F7/D6",7,"ENSG00000210196","F7/D6","ENSG00000210196 F7/D6",1.38090248703307,0.00632897959638057,6.80683557385131,40.20373316581,1.79457437534489,40.8153606891541
2231,"ENSG00000211452 F7/D6",5,"ENSG00000211452","F7/D6","ENSG00000211452 F7/D6",0.732377232071736,0.065522690304493,19.4283331570498,13.779113719545,1.79457437534489,23.8860754697401
2235,"ENSG00000211639 F7/D6",4,"ENSG00000211639","F7/D6","ENSG00000211639 F7/D6",0.520212595680455,0.144389520601761,11.4712972946393,71.9610651074495,1.79457437534489,72.8917419891254
2238,"ENSG00000211891 F7/D6",10,"ENSG00000211891","F7/D6","ENSG00000211891 F7/D6",1.8139675409518,0.000898492524335403,3.83422438190636,36.6204832965102,1.79457437534489,36.8643672218774
2241,"ENSG00000211937 F7/D6",9,"ENSG00000211937","F7/D6","ENSG00000211937 F7/D6",0.539071304707678,0.000337674574894913,4.58518874263483,13.1090867640755,1.79457437534489,14.0033070659144
2244,"ENSG00000212719 F7/D6",7,"ENSG00000212719","F7/D6","ENSG00000212719 F7/D6",1.79012131392656,0.0314539460842125,9.21961787271531,71.7750727471907,1.79457437534489,72.3870355711025
2247,"ENSG00000213064 F7/D6",7,"ENSG00000213064","F7/D6","ENSG00000213064 F7/D6",0.913646935306433,0.0209625481063892,1.01836648824231,4.78041681690418,1.79457437534489,5.20672185125725
2262,"ENSG00000213928 F7/D6",6,"ENSG00000213928","F7/D6","ENSG00000213928 F7/D6",0.900501926415547,0.0425952850284951,1.71999870252521,4.54363741662991,1.79457437534489,5.17914410874347
2267,"ENSG00000214212 F7/D6",9,"ENSG00000214212","F7/D6","ENSG00000214212 F7/D6",1.81108057061544,4.03433936005165e-05,3.01376991549868,30.3622546883934,1.79457437534489,30.5641917291309
2279,"ENSG00000214783 F7/D6",9,"ENSG00000214783","F7/D6","ENSG00000214783 F7/D6",1.37000480950521,0.000245574668472099,1.76751728161732,7.87433116275956,1.79457437534489,8.26738808755623
2291,"ENSG00000215190 F7/D6",9,"ENSG00000215190","F7/D6","ENSG00000215190 F7/D6",0.741643130316438,0.00340017038303753,4.32977426505641,6.74326037578904,1.79457437534489,8.21212535648816
2294,"ENSG00000215347 F7/D6",7,"ENSG00000215347","F7/D6","ENSG00000215347 F7/D6",1.62996453386903,0.00379036264951483,3.2861935839188,21.6241135237858,1.79457437534489,21.9458846062128
2297,"ENSG00000215493 F7/D6",6,"ENSG00000215493","F7/D6","ENSG00000215493 F7/D6",1.36212041419926,0.0476873242683152,4.68118394000737,11.0531672237531,1.79457437534489,12.1369883391671
2304,"ENSG00000216937 F7/D6",6,"ENSG00000216937","F7/D6","ENSG00000216937 F7/D6",1.18390873455872,0.0314837513566054,2.42014158224314,19.1356299214005,1.79457437534489,19.3713684327036
2306,"ENSG00000217643 F7/D6",5,"ENSG00000217643","F7/D6","ENSG00000217643 F7/D6",1.49240684099331,0.0363467747585943,8.38204819366604,57.7987115151627,1.79457437534489,58.4309017722864
2321,"ENSG00000220614 F7/D6",7,"ENSG00000220614","F7/D6","ENSG00000220614 F7/D6",0.649042679528684,0.0122533468480204,4.97648514316303,10.5741150539094,1.79457437534489,11.8236124235396
2343,"ENSG00000224137 F7/D6",10,"ENSG00000224137","F7/D6","ENSG00000224137 F7/D6",0.544990114714414,1.79720665826298e-05,2.24962619623525,2.2819388843522,1.79457437534489,3.67267753598801
2355,"ENSG00000225037 F7/D6",4,"ENSG00000225037","F7/D6","ENSG00000225037 F7/D6",0.662268954104788,0.112877681433868,11.801362199957,15.5787265207329,1.79457437534489,19.6262417943682
2358,"ENSG00000225556 F7/D6",4,"ENSG00000225556","F7/D6","ENSG00000225556 F7/D6",0.644730808564845,0.0857518227038642,9.74441052138118,28.4184993949743,1.79457437534489,30.0962645765218
2362,"ENSG00000225988 F7/D6",6,"ENSG00000225988","F7/D6","ENSG00000225988 F7/D6",2.69640451939516,0.0203602313582641,11.348657510788,166.266343397035,1.79457437534489,166.66286170322
2364,"ENSG00000226067 F7/D6",9,"ENSG00000226067","F7/D6","ENSG00000226067 F7/D6",0.780495226889592,0.00354696777496652,2.42310171459473,5.3909062455637,1.79457437534489,6.17687536351302
2382,"ENSG00000226942 F7/D6",7,"ENSG00000226942","F7/D6","ENSG00000226942 F7/D6",1.51864865918545,0.00602253202609644,3.08649313135582,21.8184701503662,1.79457437534489,22.1086538880361
2384,"ENSG00000227038 F7/D6",4,"ENSG00000227038","F7/D6","ENSG00000227038 F7/D6",1.69090805927531,0.0986192295745755,10.5435001765062,96.4280052805709,1.79457437534489,97.0193078492649
2388,"ENSG00000227176 F7/D6",9,"ENSG00000227176","F7/D6","ENSG00000227176 F7/D6",0.427784846266808,0.00546152678894294,12.9454352148713,11.4313658794345,1.79457437534489,17.3632058088526
2395,"ENSG00000227398 F7/D6",7,"ENSG00000227398","F7/D6","ENSG00000227398 F7/D6",0.772099018459044,0.0145705770378056,2.87502696420926,7.34083512650088,1.79457437534489,8.08542748332109
2407,"ENSG00000228590 F7/D6",6,"ENSG00000228590","F7/D6","ENSG00000228590 F7/D6",0.706330758317275,0.0443149998471119,5.62415349100996,15.139141451175,1.79457437534489,16.2494677930623
2409,"ENSG00000228923 F7/D6",4,"ENSG00000228923","F7/D6","ENSG00000228923 F7/D6",1.53031040071142,0.0903491419930779,7.8525090376381,52.9461065008862,1.79457437534489,53.5553226951161
2420,"ENSG00000229474 F7/D6",9,"ENSG00000229474","F7/D6","ENSG00000229474 F7/D6",0.777812384849536,0.0042489265064621,2.19540160770774,5.73496455779181,1.79457437534489,6.39766393982198
2425,"ENSG00000230266 F7/D6",8,"ENSG00000230266","F7/D6","ENSG00000230266 F7/D6",1.20983620454493,0.0165399554832637,1.49699848230496,8.47612049949895,1.79457437534489,8.79238991211685
2434,"ENSG00000230590 F7/D6",9,"ENSG00000230590","F7/D6","ENSG00000230590 F7/D6",0.838518442449336,0.00183828423659904,1.11924921001347,5.73800758388138,1.79457437534489,6.11538608882878
2436,"ENSG00000230638 F7/D6",4,"ENSG00000230638","F7/D6","ENSG00000230638 F7/D6",1.3772482216694,0.114954075921907,17.6083175867318,21.8103354166239,1.79457437534489,28.0885043462533
2438,"ENSG00000230649 F7/D6",5,"ENSG00000230649","F7/D6","ENSG00000230649 F7/D6",1.87149277732193,0.115752108500175,17.8694738004353,138.610262387333,1.79457437534489,139.768892927498
2448,"ENSG00000231104 F7/D6",4,"ENSG00000231104","F7/D6","ENSG00000231104 F7/D6",1.34098734708471,0.0783413605804486,6.26055689299889,15.0557569928846,1.79457437534489,16.4039900154784
2461,"ENSG00000231500 F7/D6",9,"ENSG00000231500","F7/D6","ENSG00000231500 F7/D6",1.19991528853031,0.00139641173761284,1.87030507439645,9.12101749438533,1.79457437534489,9.48216738899081
2464,"ENSG00000231507 F7/D6",5,"ENSG00000231507","F7/D6","ENSG00000231507 F7/D6",0.607152677992787,0.0395517825324099,8.44408800949943,28.5804532330917,1.79457437534489,29.855743610062
2467,"ENSG00000231527 F7/D6",10,"ENSG00000231527","F7/D6","ENSG00000231527 F7/D6",1.87784169527687,0.000170717531259588,3.06986807424611,25.8346569589503,1.79457437534489,26.0782301425645
2469,"ENSG00000231584 F7/D6",9,"ENSG00000231584","F7/D6","ENSG00000231584 F7/D6",1.32403226958229,0.00652433580607813,3.4987709248635,13.2370790585603,1.79457437534489,13.808771023371
2481,"ENSG00000232006 F7/D6",8,"ENSG00000232006","F7/D6","ENSG00000232006 F7/D6",2.69995164447382,0.00856043440024384,9.62555409901969,135.866690626038,1.79457437534489,136.219049367456
2484,"ENSG00000232082 F7/D6",9,"ENSG00000232082","F7/D6","ENSG00000232082 F7/D6",1.85479573137892,0.0138031029922695,8.72722833776835,26.6380816510988,1.79457437534489,28.0886526145132
2492,"ENSG00000232573 F7/D6",7,"ENSG00000232573","F7/D6","ENSG00000232573 F7/D6",1.28395237830858,0.009285300323794,5.47762525880708,22.384353644889,1.79457437534489,23.1145876831931
2523,"ENSG00000234678 F7/D6",4,"ENSG00000234678","F7/D6","ENSG00000234678 F7/D6",0.719261452405134,0.0992879171837266,7.39321870671828,20.7973015172553,1.79457437534489,22.1451559135095
2549,"ENSG00000235989 F7/D6",4,"ENSG00000235989","F7/D6","ENSG00000235989 F7/D6",1.38546910224669,0.22347166379482,30.646387913923,26.9867588626412,1.79457437534489,40.874279727839
