"","Var1","Freq","gene","compare","gene_compare","FC","medianp"
"2991","ENSG00000263680 F7/D6",10,"ENSG00000263680","F7/D6","ENSG00000263680 F7/D6",1.50751995848499,0.0075241861416419
"2992","ENSG00000263968 F7/D6",5,"ENSG00000263968","F7/D6","ENSG00000263968 F7/D6",1.4162110363188,0.0591875739286643
"3004","ENSG00000265018 F7/D6",10,"ENSG00000265018","F7/D6","ENSG00000265018 F7/D6",0.163618021495648,1.3686604919481e-07
"3009","ENSG00000265218 F7/D6",5,"ENSG00000265218","F7/D6","ENSG00000265218 F7/D6",1.62725039581739,0.0362529686881977
"3014","ENSG00000265972 F7/D6",9,"ENSG00000265972","F7/D6","ENSG00000265972 F7/D6",1.16135095547375,0.00757637961741003
"3021","ENSG00000266302 F7/D6",5,"ENSG00000266302","F7/D6","ENSG00000266302 F7/D6",2.50033943554789,0.0725184135254641
"3023","ENSG00000266538 F7/D6",8,"ENSG00000266538","F7/D6","ENSG00000266538 F7/D6",1.84836172031314,0.00878404639160398
"3026","ENSG00000266708 F7/D6",7,"ENSG00000266708","F7/D6","ENSG00000266708 F7/D6",1.55960643987684,0.02446536168692
"3028","ENSG00000266865 F7/D6",9,"ENSG00000266865","F7/D6","ENSG00000266865 F7/D6",1.55862755946224,0.00199840004176271
"3037","ENSG00000267383 F7/D6",7,"ENSG00000267383","F7/D6","ENSG00000267383 F7/D6",0.60236197639726,0.0130155509598822
"3039","ENSG00000267481 F7/D6",9,"ENSG00000267481","F7/D6","ENSG00000267481 F7/D6",0.71318669000453,0.00858961097346407
"3045","ENSG00000267519 F7/D6",8,"ENSG00000267519","F7/D6","ENSG00000267519 F7/D6",1.45925529037027,0.000825545487425974
"3048","ENSG00000267565 F7/D6",9,"ENSG00000267565","F7/D6","ENSG00000267565 F7/D6",0.470920877517647,0.00445245598578799
"3050","ENSG00000267702 F7/D6",6,"ENSG00000267702","F7/D6","ENSG00000267702 F7/D6",1.20998373898383,0.038039992857604
"3062","ENSG00000268573 F7/D6",9,"ENSG00000268573","F7/D6","ENSG00000268573 F7/D6",1.3830015441836,0.00157862160452997
"3073","ENSG00000269343 F7/D6",5,"ENSG00000269343","F7/D6","ENSG00000269343 F7/D6",0.889450952671684,0.0520392701030308
"3075","ENSG00000269399 F7/D6",5,"ENSG00000269399","F7/D6","ENSG00000269399 F7/D6",1.28422744184843,0.0514055052377373
"3098","ENSG00000271204 F7/D6",4,"ENSG00000271204","F7/D6","ENSG00000271204 F7/D6",0.722191395915187,0.176622326018166
"3101","ENSG00000271425 F7/D6",10,"ENSG00000271425","F7/D6","ENSG00000271425 F7/D6",0.826043453703411,0.0036698960597824
"3116","ENSG00000271871 F7/D6",5,"ENSG00000271871","F7/D6","ENSG00000271871 F7/D6",0.68038237158987,0.109282281364512
"3121","ENSG00000271992 F7/D6",5,"ENSG00000271992","F7/D6","ENSG00000271992 F7/D6",0.786114507993738,0.0570186832683878
"3126","ENSG00000272501 F7/D6",10,"ENSG00000272501","F7/D6","ENSG00000272501 F7/D6",0.575525735003067,7.94380038552221e-05
"3136","ENSG00000272798 F7/D6",4,"ENSG00000272798","F7/D6","ENSG00000272798 F7/D6",1.75754843027066,0.105167553075304
"3139","ENSG00000272927 F7/D6",10,"ENSG00000272927","F7/D6","ENSG00000272927 F7/D6",2.31219840613831,0.000335311204894841
"3141","ENSG00000273008 F7/D6",6,"ENSG00000273008","F7/D6","ENSG00000273008 F7/D6",1.4055969067549,0.014911515240539
"3157","ENSG00000273374 F7/D6",8,"ENSG00000273374","F7/D6","ENSG00000273374 F7/D6",1.65225244781548,0.00672389250983156
"3161","ENSG00000273496 F7/D6",7,"ENSG00000273496","F7/D6","ENSG00000273496 F7/D6",0.344618178949961,0.0195057655313258
"3172","ENSG00000274267 F7/D6",6,"ENSG00000274267","F7/D6","ENSG00000274267 F7/D6",0.914020442925203,0.0264139751625438
"3180","ENSG00000275092 F7/D6",4,"ENSG00000275092","F7/D6","ENSG00000275092 F7/D6",1.46793202812313,0.0863479119603223
"3182","ENSG00000275278 F7/D6",4,"ENSG00000275278","F7/D6","ENSG00000275278 F7/D6",0.659029734077749,0.221723153363224
"3185","ENSG00000275379 F7/D6",5,"ENSG00000275379","F7/D6","ENSG00000275379 F7/D6",0.820579408927683,0.0324739750032893
"3202","ENSG00000275964 F7/D6",4,"ENSG00000275964","F7/D6","ENSG00000275964 F7/D6",1.19402479298386,0.06339062925983
"3216","ENSG00000276903 F7/D6",5,"ENSG00000276903","F7/D6","ENSG00000276903 F7/D6",0.760401655265202,0.0684196885519536
"3229","ENSG00000277402 F7/D6",9,"ENSG00000277402","F7/D6","ENSG00000277402 F7/D6",0.569136000042386,0.00093842304211973
"3232","ENSG00000277443 F7/D6",10,"ENSG00000277443","F7/D6","ENSG00000277443 F7/D6",1.19874425089128,0.000893800584881663
"3241","ENSG00000278603 F7/D6",6,"ENSG00000278603","F7/D6","ENSG00000278603 F7/D6",1.37903601155902,0.0105570630329599
"3248","ENSG00000279114 F7/D6",6,"ENSG00000279114","F7/D6","ENSG00000279114 F7/D6",1.51502720454406,0.0160685065922311
"3253","ENSG00000279191 F7/D6",4,"ENSG00000279191","F7/D6","ENSG00000279191 F7/D6",0.621230827045428,0.199492064842913
"3256","ENSG00000279208 F7/D6",4,"ENSG00000279208","F7/D6","ENSG00000279208 F7/D6",0.542128367858158,0.0548406066128622
"3261","ENSG00000279500 F7/D6",9,"ENSG00000279500","F7/D6","ENSG00000279500 F7/D6",1.24262642068705,0.0051841862571808
"3270","ENSG00000279706 F7/D6",6,"ENSG00000279706","F7/D6","ENSG00000279706 F7/D6",1.57106072069713,0.0031597753795194
"3272","ENSG00000279716 F7/D6",6,"ENSG00000279716","F7/D6","ENSG00000279716 F7/D6",1.29452538455918,0.00428683038342488
"3281","ENSG00000280079 F7/D6",8,"ENSG00000280079","F7/D6","ENSG00000280079 F7/D6",0.486933535980942,0.00565416607067331
"3284","ENSG00000280145 F7/D6",10,"ENSG00000280145","F7/D6","ENSG00000280145 F7/D6",0.448421498099908,0.000136721634602144
"3303","ENSG00000281207 F7/D6",7,"ENSG00000281207","F7/D6","ENSG00000281207 F7/D6",1.27928791601626,0.0126535408039067
"3324","ENSG00000283849 F7/D6",4,"ENSG00000283849","F7/D6","ENSG00000283849 F7/D6",1.4950813032308,0.065999248072564
"3331","ENSG00000284052 F7/D6",5,"ENSG00000284052","F7/D6","ENSG00000284052 F7/D6",1.51387786551992,0.0703503159901125
"3334","ENSG00000284387 F7/D6",4,"ENSG00000284387","F7/D6","ENSG00000284387 F7/D6",1.2887007086724,0.281634046474629
"3348","ENSG00000285417 F7/D6",10,"ENSG00000285417","F7/D6","ENSG00000285417 F7/D6",4.5659997020517,0.000100421897927853
"3","ENSG00000001461 M8/D6",10,"ENSG00000001461","M8/D6","ENSG00000001461 M8/D6",0.751492414919433,6.83163791724605e-05
"6","ENSG00000002919 M8/D6",9,"ENSG00000002919","M8/D6","ENSG00000002919 M8/D6",0.813826674501615,0.00859367429572792
"10","ENSG00000006327 M8/D6",6,"ENSG00000006327","M8/D6","ENSG00000006327 M8/D6",1.35752441656422,0.0171842804459374
"15","ENSG00000006756 M8/D6",10,"ENSG00000006756","M8/D6","ENSG00000006756 M8/D6",1.88561219372448,5.60664398244176e-06
"23","ENSG00000007384 M8/D6",4,"ENSG00000007384","M8/D6","ENSG00000007384 M8/D6",1.20578497813497,0.270201574429944
"26","ENSG00000008282 M8/D6",8,"ENSG00000008282","M8/D6","ENSG00000008282 M8/D6",1.23475355031657,0.00357675844150613
"37","ENSG00000011132 M8/D6",10,"ENSG00000011132","M8/D6","ENSG00000011132 M8/D6",0.758490458965903,0.00277580428941872
"45","ENSG00000011454 M8/D6",5,"ENSG00000011454","M8/D6","ENSG00000011454 M8/D6",0.91643794672637,0.0546595255377572
"48","ENSG00000011485 M8/D6",8,"ENSG00000011485","M8/D6","ENSG00000011485 M8/D6",0.878640279065403,0.0211396600926251
"51","ENSG00000012124 M8/D6",10,"ENSG00000012124","M8/D6","ENSG00000012124 M8/D6",1.45867291106549,3.34969610341251e-06
"54","ENSG00000012211 M8/D6",4,"ENSG00000012211","M8/D6","ENSG00000012211 M8/D6",1.11909259719149,0.0704004166196016
"57","ENSG00000013573 M8/D6",10,"ENSG00000013573","M8/D6","ENSG00000013573 M8/D6",0.629150135255077,0.00239478142570223
"64","ENSG00000023734 M8/D6",7,"ENSG00000023734","M8/D6","ENSG00000023734 M8/D6",0.853371714399923,0.0370955320827908
"73","ENSG00000031081 M8/D6",10,"ENSG00000031081","M8/D6","ENSG00000031081 M8/D6",0.806180972426762,0.000107757740560646
"84","ENSG00000051180 M8/D6",7,"ENSG00000051180","M8/D6","ENSG00000051180 M8/D6",1.46707003790325,0.0236892318756242
"87","ENSG00000052749 M8/D6",10,"ENSG00000052749","M8/D6","ENSG00000052749 M8/D6",0.77275135227912,0.00053466627835528
"89","ENSG00000053501 M8/D6",4,"ENSG00000053501","M8/D6","ENSG00000053501 M8/D6",1.15979242257444,0.0893534065270535
"94","ENSG00000054179 M8/D6",10,"ENSG00000054179","M8/D6","ENSG00000054179 M8/D6",4.35252152225662,1.06140567861283e-06
"99","ENSG00000055957 M8/D6",4,"ENSG00000055957","M8/D6","ENSG00000055957 M8/D6",0.594126099638165,0.0762410144638118
"102","ENSG00000057663 M8/D6",4,"ENSG00000057663","M8/D6","ENSG00000057663 M8/D6",0.893538947556717,0.201636566471062
"108","ENSG00000058056 M8/D6",4,"ENSG00000058056","M8/D6","ENSG00000058056 M8/D6",1.11955136092944,0.122908814782356
"110","ENSG00000058262 M8/D6",7,"ENSG00000058262","M8/D6","ENSG00000058262 M8/D6",0.615461905346042,0.00401654800137554
"116","ENSG00000058866 M8/D6",10,"ENSG00000058866","M8/D6","ENSG00000058866 M8/D6",0.515589173176276,6.47829513377779e-05
"125","ENSG00000065154 M8/D6",5,"ENSG00000065154","M8/D6","ENSG00000065154 M8/D6",1.13652306961333,0.040219649356956
"127","ENSG00000065357 M8/D6",6,"ENSG00000065357","M8/D6","ENSG00000065357 M8/D6",1.14197483429858,0.0100354069147702
"130","ENSG00000065717 M8/D6",5,"ENSG00000065717","M8/D6","ENSG00000065717 M8/D6",0.560691356156288,0.132397196505704
"133","ENSG00000065923 M8/D6",8,"ENSG00000065923","M8/D6","ENSG00000065923 M8/D6",0.927294742659393,0.00921246001052022
"136","ENSG00000066044 M8/D6",9,"ENSG00000066044","M8/D6","ENSG00000066044 M8/D6",0.87971602308743,0.00781037268799877
"144","ENSG00000067057 M8/D6",6,"ENSG00000067057","M8/D6","ENSG00000067057 M8/D6",0.915833887684943,0.0353685557264029
"147","ENSG00000067064 M8/D6",10,"ENSG00000067064","M8/D6","ENSG00000067064 M8/D6",1.33190697391376,0.000113589190973603
"150","ENSG00000067334 M8/D6",6,"ENSG00000067334","M8/D6","ENSG00000067334 M8/D6",0.824061603684895,0.0328958806888402
"153","ENSG00000067596 M8/D6",8,"ENSG00000067596","M8/D6","ENSG00000067596 M8/D6",0.870275805874889,0.00144887308200462
"156","ENSG00000068024 M8/D6",5,"ENSG00000068024","M8/D6","ENSG00000068024 M8/D6",0.874023482575195,0.0503186176469783
"162","ENSG00000069275 M8/D6",10,"ENSG00000069275","M8/D6","ENSG00000069275 M8/D6",1.35517042480375,2.655670245429e-05
"170","ENSG00000070214 M8/D6",10,"ENSG00000070214","M8/D6","ENSG00000070214 M8/D6",0.567607640256047,0.000106540187494848
"178","ENSG00000071282 M8/D6",9,"ENSG00000071282","M8/D6","ENSG00000071282 M8/D6",1.45896677295745,0.0102077339066024
"183","ENSG00000072694 M8/D6",6,"ENSG00000072694","M8/D6","ENSG00000072694 M8/D6",1.09339638982143,0.0210452950940633
"189","ENSG00000075407 M8/D6",6,"ENSG00000075407","M8/D6","ENSG00000075407 M8/D6",0.918816169458472,0.0379450169507848
"195","ENSG00000076248 M8/D6",4,"ENSG00000076248","M8/D6","ENSG00000076248 M8/D6",0.952984636446264,0.384966594927733
"212","ENSG00000079215 M8/D6",6,"ENSG00000079215","M8/D6","ENSG00000079215 M8/D6",0.559090521674085,0.0107732683246017
"215","ENSG00000079616 M8/D6",10,"ENSG00000079616","M8/D6","ENSG00000079616 M8/D6",1.89384898135742,1.4776686200362e-06
"218","ENSG00000079819 M8/D6",9,"ENSG00000079819","M8/D6","ENSG00000079819 M8/D6",1.24976321429633,0.00361487776938594
"222","ENSG00000080845 M8/D6",4,"ENSG00000080845","M8/D6","ENSG00000080845 M8/D6",1.05938569532326,0.0645324037755887
"228","ENSG00000081148 M8/D6",4,"ENSG00000081148","M8/D6","ENSG00000081148 M8/D6",1.19619891753554,0.0926113027606343
"233","ENSG00000085514 M8/D6",8,"ENSG00000085514","M8/D6","ENSG00000085514 M8/D6",1.37847146212356,0.000272454084211506
"235","ENSG00000085840 M8/D6",10,"ENSG00000085840","M8/D6","ENSG00000085840 M8/D6",1.65376871064286,0.000149374473838688
"240","ENSG00000086062 M8/D6",9,"ENSG00000086062","M8/D6","ENSG00000086062 M8/D6",0.883412091820403,0.00159836999541443
"243","ENSG00000086589 M8/D6",5,"ENSG00000086589","M8/D6","ENSG00000086589 M8/D6",0.912748390769153,0.0494012403333983
"246","ENSG00000086967 M8/D6",10,"ENSG00000086967","M8/D6","ENSG00000086967 M8/D6",2.86403377193806,9.93025088104908e-07
"267","ENSG00000090621 M8/D6",10,"ENSG00000090621","M8/D6","ENSG00000090621 M8/D6",0.681042236162962,1.36492664727961e-05
"269","ENSG00000090661 M8/D6",8,"ENSG00000090661","M8/D6","ENSG00000090661 M8/D6",0.870976054142659,0.010944962127735
"284","ENSG00000093009 M8/D6",8,"ENSG00000093009","M8/D6","ENSG00000093009 M8/D6",1.33501650391832,0.0160515545135224
"287","ENSG00000095015 M8/D6",8,"ENSG00000095015","M8/D6","ENSG00000095015 M8/D6",0.82528626185409,0.000944613988940358
"290","ENSG00000095209 M8/D6",4,"ENSG00000095209","M8/D6","ENSG00000095209 M8/D6",0.850536969692796,0.204084637649886
"293","ENSG00000099282 M8/D6",9,"ENSG00000099282","M8/D6","ENSG00000099282 M8/D6",2.24022548534408,0.0019108736185746
"300","ENSG00000099942 M8/D6",5,"ENSG00000099942","M8/D6","ENSG00000099942 M8/D6",0.939240477672947,0.0540595534471523
"303","ENSG00000100023 M8/D6",5,"ENSG00000100023","M8/D6","ENSG00000100023 M8/D6",1.11162057835128,0.0869676443537236
"309","ENSG00000100105 M8/D6",10,"ENSG00000100105","M8/D6","ENSG00000100105 M8/D6",0.858759761717068,0.0168961397620035
"321","ENSG00000100372 M8/D6",8,"ENSG00000100372","M8/D6","ENSG00000100372 M8/D6",0.762125726800241,0.00305979465107484
"324","ENSG00000100422 M8/D6",5,"ENSG00000100422","M8/D6","ENSG00000100422 M8/D6",0.917872315769324,0.0665369943551776
"332","ENSG00000100526 M8/D6",10,"ENSG00000100526","M8/D6","ENSG00000100526 M8/D6",2.12421011637739,9.01189350068612e-05
"336","ENSG00000100591 M8/D6",9,"ENSG00000100591","M8/D6","ENSG00000100591 M8/D6",0.82063091467919,0.00704476780405985
"341","ENSG00000100647 M8/D6",10,"ENSG00000100647","M8/D6","ENSG00000100647 M8/D6",0.730953615926972,1.5719056257014e-05
"344","ENSG00000100784 M8/D6",10,"ENSG00000100784","M8/D6","ENSG00000100784 M8/D6",0.465799705116411,1.64455212746802e-05
"347","ENSG00000100852 M8/D6",6,"ENSG00000100852","M8/D6","ENSG00000100852 M8/D6",0.781894221629012,0.0250634965828192
"350","ENSG00000100902 M8/D6",6,"ENSG00000100902","M8/D6","ENSG00000100902 M8/D6",0.924212271490718,0.0451531569513925
"353","ENSG00000100918 M8/D6",10,"ENSG00000100918","M8/D6","ENSG00000100918 M8/D6",0.810194827544845,0.010073365486801
"356","ENSG00000100968 M8/D6",10,"ENSG00000100968","M8/D6","ENSG00000100968 M8/D6",2.27382194701612,1.1066959803229e-06
"358","ENSG00000100991 M8/D6",8,"ENSG00000100991","M8/D6","ENSG00000100991 M8/D6",0.905412405549512,0.00738081751437556
"361","ENSG00000101187 M8/D6",10,"ENSG00000101187","M8/D6","ENSG00000101187 M8/D6",1.82379630337435,5.18832823750081e-06
"363","ENSG00000101191 M8/D6",5,"ENSG00000101191","M8/D6","ENSG00000101191 M8/D6",0.922939286917001,0.040865073607121
"367","ENSG00000101307 M8/D6",9,"ENSG00000101307","M8/D6","ENSG00000101307 M8/D6",1.70867942752175,0.00627527630179602
"376","ENSG00000101493 M8/D6",10,"ENSG00000101493","M8/D6","ENSG00000101493 M8/D6",1.45828154616947,0.000340046040129613
"381","ENSG00000101670 M8/D6",10,"ENSG00000101670","M8/D6","ENSG00000101670 M8/D6",3.18906376996754,3.43320987418363e-05
"384","ENSG00000102699 M8/D6",6,"ENSG00000102699","M8/D6","ENSG00000102699 M8/D6",0.943976389779292,0.0379656798921426
"396","ENSG00000103569 M8/D6",4,"ENSG00000103569","M8/D6","ENSG00000103569 M8/D6",0.866253653833227,0.0885302550239116
"399","ENSG00000103942 M8/D6",4,"ENSG00000103942","M8/D6","ENSG00000103942 M8/D6",1.14649551654789,0.0731989845956161
"402","ENSG00000104518 M8/D6",4,"ENSG00000104518","M8/D6","ENSG00000104518 M8/D6",0.871208078529736,0.201229912945647
"408","ENSG00000104691 M8/D6",5,"ENSG00000104691","M8/D6","ENSG00000104691 M8/D6",0.834659670466466,0.0575685105441173
"412","ENSG00000104833 M8/D6",4,"ENSG00000104833","M8/D6","ENSG00000104833 M8/D6",1.22148540294438,0.0565664007204062
"415","ENSG00000104872 M8/D6",7,"ENSG00000104872","M8/D6","ENSG00000104872 M8/D6",0.842933767549205,0.0229475748656764
"418","ENSG00000104880 M8/D6",8,"ENSG00000104880","M8/D6","ENSG00000104880 M8/D6",0.806055612626362,0.0129789866805319
"421","ENSG00000104907 M8/D6",9,"ENSG00000104907","M8/D6","ENSG00000104907 M8/D6",0.793106823914525,0.00496576460902209
"425","ENSG00000104979 M8/D6",6,"ENSG00000104979","M8/D6","ENSG00000104979 M8/D6",0.72153880633471,0.0387338073734867
"428","ENSG00000105127 M8/D6",4,"ENSG00000105127","M8/D6","ENSG00000105127 M8/D6",0.915279359568357,0.0704946354453374
"434","ENSG00000105327 M8/D6",6,"ENSG00000105327","M8/D6","ENSG00000105327 M8/D6",1.22692805219892,0.0170921292554038
"440","ENSG00000105642 M8/D6",10,"ENSG00000105642","M8/D6","ENSG00000105642 M8/D6",0.389519046841487,2.70406083236165e-05
"443","ENSG00000105656 M8/D6",5,"ENSG00000105656","M8/D6","ENSG00000105656 M8/D6",0.860326277894263,0.0428010985195424
"445","ENSG00000105662 M8/D6",5,"ENSG00000105662","M8/D6","ENSG00000105662 M8/D6",1.19833911804267,0.0488863311756537
"449","ENSG00000105755 M8/D6",9,"ENSG00000105755","M8/D6","ENSG00000105755 M8/D6",1.34151208713481,0.000337384237503438
"452","ENSG00000105967 M8/D6",4,"ENSG00000105967","M8/D6","ENSG00000105967 M8/D6",0.544811319923207,0.108708888555928
"454","ENSG00000106341 M8/D6",10,"ENSG00000106341","M8/D6","ENSG00000106341 M8/D6",7.38768168786827,0.000216716278880167
"457","ENSG00000106479 M8/D6",7,"ENSG00000106479","M8/D6","ENSG00000106479 M8/D6",0.878762871215852,0.0235467899364522
"461","ENSG00000106624 M8/D6",10,"ENSG00000106624","M8/D6","ENSG00000106624 M8/D6",2.17047244530269,1.57447399183717e-06
"463","ENSG00000106682 M8/D6",6,"ENSG00000106682","M8/D6","ENSG00000106682 M8/D6",0.922896883852434,0.011510935919881
"468","ENSG00000106780 M8/D6",7,"ENSG00000106780","M8/D6","ENSG00000106780 M8/D6",1.16490050667068,0.0316724021306259
"475","ENSG00000107249 M8/D6",8,"ENSG00000107249","M8/D6","ENSG00000107249 M8/D6",0.716436499174172,0.00593117578735842
"487","ENSG00000108557 M8/D6",7,"ENSG00000108557","M8/D6","ENSG00000108557 M8/D6",1.48065873270712,0.0108629512127921
"498","ENSG00000109163 M8/D6",5,"ENSG00000109163","M8/D6","ENSG00000109163 M8/D6",0.800522888028251,0.052944058476931
"504","ENSG00000109684 M8/D6",8,"ENSG00000109684","M8/D6","ENSG00000109684 M8/D6",1.2312916806479,0.00206070523837802
"507","ENSG00000109814 M8/D6",6,"ENSG00000109814","M8/D6","ENSG00000109814 M8/D6",0.873499587582035,0.0286280856215276
"510","ENSG00000109943 M8/D6",4,"ENSG00000109943","M8/D6","ENSG00000109943 M8/D6",0.540288724696723,0.0813207426603069
"520","ENSG00000110665 M8/D6",10,"ENSG00000110665","M8/D6","ENSG00000110665 M8/D6",0.410538671533796,5.96424716293965e-07
"522","ENSG00000110717 M8/D6",6,"ENSG00000110717","M8/D6","ENSG00000110717 M8/D6",0.844209415573963,0.0372384289361796
"525","ENSG00000110900 M8/D6",5,"ENSG00000110900","M8/D6","ENSG00000110900 M8/D6",0.389572657802462,0.167229394614442
"527","ENSG00000111266 M8/D6",8,"ENSG00000111266","M8/D6","ENSG00000111266 M8/D6",0.879920037924063,0.000559204313279901
"529","ENSG00000111445 M8/D6",9,"ENSG00000111445","M8/D6","ENSG00000111445 M8/D6",1.27492766043987,0.00193442387711259
"532","ENSG00000111481 M8/D6",9,"ENSG00000111481","M8/D6","ENSG00000111481 M8/D6",0.871110873342863,0.00912419764994382
"536","ENSG00000111845 M8/D6",7,"ENSG00000111845","M8/D6","ENSG00000111845 M8/D6",0.859308125424617,0.0060258464953031
"544","ENSG00000112118 M8/D6",9,"ENSG00000112118","M8/D6","ENSG00000112118 M8/D6",0.850236765176604,0.00401414082457355
"554","ENSG00000113387 M8/D6",7,"ENSG00000113387","M8/D6","ENSG00000113387 M8/D6",0.866438960686768,0.00305908964672661
"560","ENSG00000114251 M8/D6",10,"ENSG00000114251","M8/D6","ENSG00000114251 M8/D6",1.90380681672662,5.14564671875862e-06
"562","ENSG00000114767 M8/D6",10,"ENSG00000114767","M8/D6","ENSG00000114767 M8/D6",0.784543606254435,0.0020963082943834
"565","ENSG00000114948 M8/D6",10,"ENSG00000114948","M8/D6","ENSG00000114948 M8/D6",0.068898459168781,8.93931572866583e-08
"568","ENSG00000115053 M8/D6",6,"ENSG00000115053","M8/D6","ENSG00000115053 M8/D6",0.947269167604389,0.0168881140247743
"571","ENSG00000115129 M8/D6",6,"ENSG00000115129","M8/D6","ENSG00000115129 M8/D6",0.738436131286948,0.00978028993868311
"573","ENSG00000115204 M8/D6",5,"ENSG00000115204","M8/D6","ENSG00000115204 M8/D6",1.10171722668202,0.0465231118491162
"582","ENSG00000115306 M8/D6",8,"ENSG00000115306","M8/D6","ENSG00000115306 M8/D6",0.886553612549076,0.00338918131115957
"588","ENSG00000115339 M8/D6",10,"ENSG00000115339","M8/D6","ENSG00000115339 M8/D6",1.52050907317838,0.00306805952846877
"593","ENSG00000115541 M8/D6",10,"ENSG00000115541","M8/D6","ENSG00000115541 M8/D6",0.632934382854548,2.09783367404427e-05
"603","ENSG00000116062 M8/D6",9,"ENSG00000116062","M8/D6","ENSG00000116062 M8/D6",1.198680122981,0.0103311894642795
"609","ENSG00000116209 M8/D6",8,"ENSG00000116209","M8/D6","ENSG00000116209 M8/D6",0.872566831045598,0.0103554194517693
"612","ENSG00000116396 M8/D6",10,"ENSG00000116396","M8/D6","ENSG00000116396 M8/D6",1.47007546671717,2.40414789732593e-05
"618","ENSG00000116678 M8/D6",10,"ENSG00000116678","M8/D6","ENSG00000116678 M8/D6",0.451773362720711,7.21381854900786e-06
"621","ENSG00000116871 M8/D6",6,"ENSG00000116871","M8/D6","ENSG00000116871 M8/D6",1.10340335396208,0.0307453135321618
