"","uchar","gene_compare","gene","compare"
"ENSG00000273982 M8/D6",15.0854417984485,"ENSG00000273982 M8/D6","ENSG00000273982","M8/D6"
"ENSG00000274011 D5/D6",10.8758136971688,"ENSG00000274011 D5/D6","ENSG00000274011","D5/D6"
"ENSG00000274011 F7/D6",4.2942006790044,"ENSG00000274011 F7/D6","ENSG00000274011","F7/D6"
"ENSG00000274011 M8/D6",4.96518617359323,"ENSG00000274011 M8/D6","ENSG00000274011","M8/D6"
"ENSG00000274062 D5/D6",7.17614995325525,"ENSG00000274062 D5/D6","ENSG00000274062","D5/D6"
"ENSG00000274062 F7/D6",10.9811946196069,"ENSG00000274062 F7/D6","ENSG00000274062","F7/D6"
"ENSG00000274062 M8/D6",6.32113405712823,"ENSG00000274062 M8/D6","ENSG00000274062","M8/D6"
"ENSG00000274214 D5/D6",8.55478557707875,"ENSG00000274214 D5/D6","ENSG00000274214","D5/D6"
"ENSG00000274214 F7/D6",5.82339701953246,"ENSG00000274214 F7/D6","ENSG00000274214","F7/D6"
"ENSG00000274214 M8/D6",6.68765763357768,"ENSG00000274214 M8/D6","ENSG00000274214","M8/D6"
"ENSG00000274267 D5/D6",20.3134172691535,"ENSG00000274267 D5/D6","ENSG00000274267","D5/D6"
"ENSG00000274267 F7/D6",14.3977122567136,"ENSG00000274267 F7/D6","ENSG00000274267","F7/D6"
"ENSG00000274267 M8/D6",10.3939147332745,"ENSG00000274267 M8/D6","ENSG00000274267","M8/D6"
"ENSG00000274290 D5/D6",19.6470400647115,"ENSG00000274290 D5/D6","ENSG00000274290","D5/D6"
"ENSG00000274290 F7/D6",3.73241262441574,"ENSG00000274290 F7/D6","ENSG00000274290","F7/D6"
"ENSG00000274290 M8/D6",15.8351807518084,"ENSG00000274290 M8/D6","ENSG00000274290","M8/D6"
"ENSG00000274570 D5/D6",42.148926422679,"ENSG00000274570 D5/D6","ENSG00000274570","D5/D6"
"ENSG00000274570 F7/D6",34.5627888902819,"ENSG00000274570 F7/D6","ENSG00000274570","F7/D6"
"ENSG00000274570 M8/D6",38.2067048865101,"ENSG00000274570 M8/D6","ENSG00000274570","M8/D6"
"ENSG00000274654 D5/D6",17.6345209590286,"ENSG00000274654 D5/D6","ENSG00000274654","D5/D6"
"ENSG00000274654 F7/D6",21.3539588098461,"ENSG00000274654 F7/D6","ENSG00000274654","F7/D6"
"ENSG00000274654 M8/D6",11.258360094203,"ENSG00000274654 M8/D6","ENSG00000274654","M8/D6"
"ENSG00000274954 D5/D6",8.59593346681007,"ENSG00000274954 D5/D6","ENSG00000274954","D5/D6"
"ENSG00000274954 F7/D6",11.6070170314499,"ENSG00000274954 F7/D6","ENSG00000274954","F7/D6"
"ENSG00000274954 M8/D6",10.8347586984178,"ENSG00000274954 M8/D6","ENSG00000274954","M8/D6"
"ENSG00000274964 D5/D6",8.6592398573972,"ENSG00000274964 D5/D6","ENSG00000274964","D5/D6"
"ENSG00000274964 F7/D6",11.5222881928796,"ENSG00000274964 F7/D6","ENSG00000274964","F7/D6"
"ENSG00000274964 M8/D6",9.50073147040414,"ENSG00000274964 M8/D6","ENSG00000274964","M8/D6"
"ENSG00000274967 D5/D6",15.5968400272283,"ENSG00000274967 D5/D6","ENSG00000274967","D5/D6"
"ENSG00000274967 F7/D6",8.27129967538359,"ENSG00000274967 F7/D6","ENSG00000274967","F7/D6"
"ENSG00000274967 M8/D6",8.71714920218809,"ENSG00000274967 M8/D6","ENSG00000274967","M8/D6"
"ENSG00000275001 D5/D6",16.0218762887032,"ENSG00000275001 D5/D6","ENSG00000275001","D5/D6"
"ENSG00000275001 F7/D6",31.7963265593592,"ENSG00000275001 F7/D6","ENSG00000275001","F7/D6"
"ENSG00000275001 M8/D6",13.5258766584891,"ENSG00000275001 M8/D6","ENSG00000275001","M8/D6"
"ENSG00000275092 D5/D6",5.53172401019441,"ENSG00000275092 D5/D6","ENSG00000275092","D5/D6"
"ENSG00000275092 F7/D6",5.80275611493583,"ENSG00000275092 F7/D6","ENSG00000275092","F7/D6"
"ENSG00000275092 M8/D6",4.39973284373333,"ENSG00000275092 M8/D6","ENSG00000275092","M8/D6"
"ENSG00000275278 D5/D6",7.56361241381488,"ENSG00000275278 D5/D6","ENSG00000275278","D5/D6"
"ENSG00000275278 F7/D6",14.5786380818045,"ENSG00000275278 F7/D6","ENSG00000275278","F7/D6"
"ENSG00000275278 M8/D6",11.7448075613292,"ENSG00000275278 M8/D6","ENSG00000275278","M8/D6"
"ENSG00000275379 D5/D6",9.70999711947859,"ENSG00000275379 D5/D6","ENSG00000275379","D5/D6"
"ENSG00000275379 F7/D6",29.0268033727871,"ENSG00000275379 F7/D6","ENSG00000275379","F7/D6"
"ENSG00000275379 M8/D6",28.7592419674951,"ENSG00000275379 M8/D6","ENSG00000275379","M8/D6"
"ENSG00000275467 D5/D6",19.6684643838811,"ENSG00000275467 D5/D6","ENSG00000275467","D5/D6"
"ENSG00000275467 F7/D6",11.7158529590451,"ENSG00000275467 F7/D6","ENSG00000275467","F7/D6"
"ENSG00000275467 M8/D6",21.9066388785712,"ENSG00000275467 M8/D6","ENSG00000275467","M8/D6"
"ENSG00000275630 D5/D6",26.1014901331875,"ENSG00000275630 D5/D6","ENSG00000275630","D5/D6"
"ENSG00000275630 F7/D6",21.3360431171211,"ENSG00000275630 F7/D6","ENSG00000275630","F7/D6"
"ENSG00000275630 M8/D6",29.4825935764414,"ENSG00000275630 M8/D6","ENSG00000275630","M8/D6"
"ENSG00000275645 D5/D6",10.4190978622594,"ENSG00000275645 D5/D6","ENSG00000275645","D5/D6"
"ENSG00000275645 F7/D6",11.8815427983747,"ENSG00000275645 F7/D6","ENSG00000275645","F7/D6"
"ENSG00000275645 M8/D6",10.9115548132759,"ENSG00000275645 M8/D6","ENSG00000275645","M8/D6"
"ENSG00000275672 D5/D6",13.9206164605646,"ENSG00000275672 D5/D6","ENSG00000275672","D5/D6"
"ENSG00000275672 F7/D6",8.06165036786873,"ENSG00000275672 F7/D6","ENSG00000275672","F7/D6"
"ENSG00000275672 M8/D6",7.75627502147446,"ENSG00000275672 M8/D6","ENSG00000275672","M8/D6"
"ENSG00000275709 D5/D6",7.13119610691907,"ENSG00000275709 D5/D6","ENSG00000275709","D5/D6"
"ENSG00000275709 F7/D6",13.9760522043781,"ENSG00000275709 F7/D6","ENSG00000275709","F7/D6"
"ENSG00000275709 M8/D6",7.86248489584364,"ENSG00000275709 M8/D6","ENSG00000275709","M8/D6"
"ENSG00000275793 D5/D6",5.35909723968215,"ENSG00000275793 D5/D6","ENSG00000275793","D5/D6"
"ENSG00000275793 F7/D6",5.18718098255162,"ENSG00000275793 F7/D6","ENSG00000275793","F7/D6"
"ENSG00000275793 M8/D6",7.51044694902034,"ENSG00000275793 M8/D6","ENSG00000275793","M8/D6"
"ENSG00000275854 D5/D6",5.1738542020594,"ENSG00000275854 D5/D6","ENSG00000275854","D5/D6"
"ENSG00000275854 F7/D6",4.10405938915219,"ENSG00000275854 F7/D6","ENSG00000275854","F7/D6"
"ENSG00000275854 M8/D6",3.57065627576354,"ENSG00000275854 M8/D6","ENSG00000275854","M8/D6"
"ENSG00000275964 D5/D6",5.48599531988623,"ENSG00000275964 D5/D6","ENSG00000275964","D5/D6"
"ENSG00000275964 F7/D6",5.25167050798261,"ENSG00000275964 F7/D6","ENSG00000275964","F7/D6"
"ENSG00000275964 M8/D6",5.23337858651927,"ENSG00000275964 M8/D6","ENSG00000275964","M8/D6"
"ENSG00000276058 D5/D6",7.61271751026242,"ENSG00000276058 D5/D6","ENSG00000276058","D5/D6"
"ENSG00000276058 F7/D6",15.3902422476852,"ENSG00000276058 F7/D6","ENSG00000276058","F7/D6"
"ENSG00000276058 M8/D6",7.37035386778709,"ENSG00000276058 M8/D6","ENSG00000276058","M8/D6"
"ENSG00000276282 D5/D6",20.2671727944646,"ENSG00000276282 D5/D6","ENSG00000276282","D5/D6"
"ENSG00000276282 F7/D6",14.8166311483543,"ENSG00000276282 F7/D6","ENSG00000276282","F7/D6"
"ENSG00000276282 M8/D6",14.8530362655562,"ENSG00000276282 M8/D6","ENSG00000276282","M8/D6"
"ENSG00000276662 D5/D6",5.73468207458152,"ENSG00000276662 D5/D6","ENSG00000276662","D5/D6"
"ENSG00000276662 F7/D6",5.02178089083673,"ENSG00000276662 F7/D6","ENSG00000276662","F7/D6"
"ENSG00000276662 M8/D6",9.76910071794769,"ENSG00000276662 M8/D6","ENSG00000276662","M8/D6"
"ENSG00000276672 D5/D6",3.77393610799955,"ENSG00000276672 D5/D6","ENSG00000276672","D5/D6"
"ENSG00000276672 F7/D6",2.07568679174036,"ENSG00000276672 F7/D6","ENSG00000276672","F7/D6"
"ENSG00000276672 M8/D6",4.35636000108632,"ENSG00000276672 M8/D6","ENSG00000276672","M8/D6"
"ENSG00000276775 D5/D6",12.5973810100928,"ENSG00000276775 D5/D6","ENSG00000276775","D5/D6"
"ENSG00000276775 F7/D6",17.8073844841484,"ENSG00000276775 F7/D6","ENSG00000276775","F7/D6"
"ENSG00000276775 M8/D6",10.5075410840875,"ENSG00000276775 M8/D6","ENSG00000276775","M8/D6"
"ENSG00000276900 D5/D6",4.9331152136757,"ENSG00000276900 D5/D6","ENSG00000276900","D5/D6"
"ENSG00000276900 F7/D6",4.51818298652675,"ENSG00000276900 F7/D6","ENSG00000276900","F7/D6"
"ENSG00000276900 M8/D6",2.33404121846262,"ENSG00000276900 M8/D6","ENSG00000276900","M8/D6"
"ENSG00000276903 D5/D6",14.6868918077776,"ENSG00000276903 D5/D6","ENSG00000276903","D5/D6"
"ENSG00000276903 F7/D6",10.9459019455723,"ENSG00000276903 F7/D6","ENSG00000276903","F7/D6"
"ENSG00000276903 M8/D6",8.18636016260126,"ENSG00000276903 M8/D6","ENSG00000276903","M8/D6"
"ENSG00000276925 D5/D6",10.5924000391642,"ENSG00000276925 D5/D6","ENSG00000276925","D5/D6"
"ENSG00000276925 F7/D6",6.85788966138439,"ENSG00000276925 F7/D6","ENSG00000276925","F7/D6"
"ENSG00000276925 M8/D6",13.2984401088793,"ENSG00000276925 M8/D6","ENSG00000276925","M8/D6"
"ENSG00000276926 D5/D6",13.444794764168,"ENSG00000276926 D5/D6","ENSG00000276926","D5/D6"
"ENSG00000276926 F7/D6",9.54046969868573,"ENSG00000276926 F7/D6","ENSG00000276926","F7/D6"
"ENSG00000276926 M8/D6",5.66391249637476,"ENSG00000276926 M8/D6","ENSG00000276926","M8/D6"
"ENSG00000276957 D5/D6",15.3041876589081,"ENSG00000276957 D5/D6","ENSG00000276957","D5/D6"
"ENSG00000276957 F7/D6",12.0337383317238,"ENSG00000276957 F7/D6","ENSG00000276957","F7/D6"
"ENSG00000276957 M8/D6",17.6178885621081,"ENSG00000276957 M8/D6","ENSG00000276957","M8/D6"
"ENSG00000276988 D5/D6",8.41722319365253,"ENSG00000276988 D5/D6","ENSG00000276988","D5/D6"
"ENSG00000276988 F7/D6",7.22332595781563,"ENSG00000276988 F7/D6","ENSG00000276988","F7/D6"
"ENSG00000276988 M8/D6",11.5949277970355,"ENSG00000276988 M8/D6","ENSG00000276988","M8/D6"
"ENSG00000277130 D5/D6",7.67819801713151,"ENSG00000277130 D5/D6","ENSG00000277130","D5/D6"
"ENSG00000277130 F7/D6",9.22515777550776,"ENSG00000277130 F7/D6","ENSG00000277130","F7/D6"
"ENSG00000277130 M8/D6",15.8816118056122,"ENSG00000277130 M8/D6","ENSG00000277130","M8/D6"
"ENSG00000277299 D5/D6",11.9238056881674,"ENSG00000277299 D5/D6","ENSG00000277299","D5/D6"
"ENSG00000277299 F7/D6",19.5438929016096,"ENSG00000277299 F7/D6","ENSG00000277299","F7/D6"
"ENSG00000277299 M8/D6",11.8638791025133,"ENSG00000277299 M8/D6","ENSG00000277299","M8/D6"
"ENSG00000277402 D5/D6",2.16726470698089,"ENSG00000277402 D5/D6","ENSG00000277402","D5/D6"
"ENSG00000277402 F7/D6",3.96652360954777,"ENSG00000277402 F7/D6","ENSG00000277402","F7/D6"
"ENSG00000277402 M8/D6",3.12004272664226,"ENSG00000277402 M8/D6","ENSG00000277402","M8/D6"
"ENSG00000277411 D5/D6",18.9655841842002,"ENSG00000277411 D5/D6","ENSG00000277411","D5/D6"
"ENSG00000277411 F7/D6",19.1571055997702,"ENSG00000277411 F7/D6","ENSG00000277411","F7/D6"
"ENSG00000277411 M8/D6",21.0449040163041,"ENSG00000277411 M8/D6","ENSG00000277411","M8/D6"
"ENSG00000277443 D5/D6",1.61168829125577,"ENSG00000277443 D5/D6","ENSG00000277443","D5/D6"
"ENSG00000277443 F7/D6",1.26717107530064,"ENSG00000277443 F7/D6","ENSG00000277443","F7/D6"
"ENSG00000277443 M8/D6",1.9454789083117,"ENSG00000277443 M8/D6","ENSG00000277443","M8/D6"
"ENSG00000277462 D5/D6",2.44439593138098,"ENSG00000277462 D5/D6","ENSG00000277462","D5/D6"
"ENSG00000277462 F7/D6",3.55971554431851,"ENSG00000277462 F7/D6","ENSG00000277462","F7/D6"
"ENSG00000277462 M8/D6",2.03906711527975,"ENSG00000277462 M8/D6","ENSG00000277462","M8/D6"
"ENSG00000277561 D5/D6",29.2132426498178,"ENSG00000277561 D5/D6","ENSG00000277561","D5/D6"
"ENSG00000277561 F7/D6",22.9244971397152,"ENSG00000277561 F7/D6","ENSG00000277561","F7/D6"
"ENSG00000277561 M8/D6",14.3075367671759,"ENSG00000277561 M8/D6","ENSG00000277561","M8/D6"
"ENSG00000277621 D5/D6",19.7279583228238,"ENSG00000277621 D5/D6","ENSG00000277621","D5/D6"
"ENSG00000277621 F7/D6",17.8058199750838,"ENSG00000277621 F7/D6","ENSG00000277621","F7/D6"
"ENSG00000277621 M8/D6",21.9526456815628,"ENSG00000277621 M8/D6","ENSG00000277621","M8/D6"
"ENSG00000277634 D5/D6",9.54636772989234,"ENSG00000277634 D5/D6","ENSG00000277634","D5/D6"
"ENSG00000277634 F7/D6",11.9446313436383,"ENSG00000277634 F7/D6","ENSG00000277634","F7/D6"
"ENSG00000277634 M8/D6",4.92074600428603,"ENSG00000277634 M8/D6","ENSG00000277634","M8/D6"
"ENSG00000277662 D5/D6",12.8606876916656,"ENSG00000277662 D5/D6","ENSG00000277662","D5/D6"
"ENSG00000277662 F7/D6",4.87941720683865,"ENSG00000277662 F7/D6","ENSG00000277662","F7/D6"
"ENSG00000277662 M8/D6",9.64537935345251,"ENSG00000277662 M8/D6","ENSG00000277662","M8/D6"
"ENSG00000277882 D5/D6",27.171445800804,"ENSG00000277882 D5/D6","ENSG00000277882","D5/D6"
"ENSG00000277882 F7/D6",15.5040734219976,"ENSG00000277882 F7/D6","ENSG00000277882","F7/D6"
"ENSG00000277882 M8/D6",17.7427049256493,"ENSG00000277882 M8/D6","ENSG00000277882","M8/D6"
"ENSG00000278009 D5/D6",9.73559864532219,"ENSG00000278009 D5/D6","ENSG00000278009","D5/D6"
"ENSG00000278009 F7/D6",9.99019038580577,"ENSG00000278009 F7/D6","ENSG00000278009","F7/D6"
"ENSG00000278009 M8/D6",10.0778438294512,"ENSG00000278009 M8/D6","ENSG00000278009","M8/D6"
"ENSG00000278095 D5/D6",38.5421835533793,"ENSG00000278095 D5/D6","ENSG00000278095","D5/D6"
"ENSG00000278095 F7/D6",11.8840516568242,"ENSG00000278095 F7/D6","ENSG00000278095","F7/D6"
"ENSG00000278095 M8/D6",34.6647602377579,"ENSG00000278095 M8/D6","ENSG00000278095","M8/D6"
"ENSG00000278399 D5/D6",16.5851810136074,"ENSG00000278399 D5/D6","ENSG00000278399","D5/D6"
"ENSG00000278399 F7/D6",28.9609860078154,"ENSG00000278399 F7/D6","ENSG00000278399","F7/D6"
"ENSG00000278399 M8/D6",40.8032586873657,"ENSG00000278399 M8/D6","ENSG00000278399","M8/D6"
"ENSG00000278419 D5/D6",34.2083392627978,"ENSG00000278419 D5/D6","ENSG00000278419","D5/D6"
"ENSG00000278419 F7/D6",42.1189480410297,"ENSG00000278419 F7/D6","ENSG00000278419","F7/D6"
"ENSG00000278419 M8/D6",42.1047314076081,"ENSG00000278419 M8/D6","ENSG00000278419","M8/D6"
"ENSG00000278455 D5/D6",13.2614494482545,"ENSG00000278455 D5/D6","ENSG00000278455","D5/D6"
"ENSG00000278455 F7/D6",8.77298687378132,"ENSG00000278455 F7/D6","ENSG00000278455","F7/D6"
"ENSG00000278455 M8/D6",19.8390510049873,"ENSG00000278455 M8/D6","ENSG00000278455","M8/D6"
"ENSG00000278462 D5/D6",17.2787227475673,"ENSG00000278462 D5/D6","ENSG00000278462","D5/D6"
"ENSG00000278462 F7/D6",18.1762740758432,"ENSG00000278462 F7/D6","ENSG00000278462","F7/D6"
"ENSG00000278462 M8/D6",25.8445318672119,"ENSG00000278462 M8/D6","ENSG00000278462","M8/D6"
"ENSG00000278603 D5/D6",13.2762617308337,"ENSG00000278603 D5/D6","ENSG00000278603","D5/D6"
"ENSG00000278603 F7/D6",13.8267668083414,"ENSG00000278603 F7/D6","ENSG00000278603","F7/D6"
"ENSG00000278603 M8/D6",16.2186719041853,"ENSG00000278603 M8/D6","ENSG00000278603","M8/D6"
"ENSG00000278816 D5/D6",10.0637365711768,"ENSG00000278816 D5/D6","ENSG00000278816","D5/D6"
"ENSG00000278816 F7/D6",8.86019594040631,"ENSG00000278816 F7/D6","ENSG00000278816","F7/D6"
"ENSG00000278816 M8/D6",9.26069687400963,"ENSG00000278816 M8/D6","ENSG00000278816","M8/D6"
"ENSG00000278963 D5/D6",8.46773158935943,"ENSG00000278963 D5/D6","ENSG00000278963","D5/D6"
"ENSG00000278963 F7/D6",4.79196655417116,"ENSG00000278963 F7/D6","ENSG00000278963","F7/D6"
"ENSG00000278963 M8/D6",14.1975207349065,"ENSG00000278963 M8/D6","ENSG00000278963","M8/D6"
"ENSG00000278978 D5/D6",15.6536207516722,"ENSG00000278978 D5/D6","ENSG00000278978","D5/D6"
"ENSG00000278978 F7/D6",20.5482101271943,"ENSG00000278978 F7/D6","ENSG00000278978","F7/D6"
"ENSG00000278978 M8/D6",11.4935745927922,"ENSG00000278978 M8/D6","ENSG00000278978","M8/D6"
"ENSG00000279035 D5/D6",8.13949961204321,"ENSG00000279035 D5/D6","ENSG00000279035","D5/D6"
"ENSG00000279035 F7/D6",4.97766583345958,"ENSG00000279035 F7/D6","ENSG00000279035","F7/D6"
"ENSG00000279035 M8/D6",8.57408526996685,"ENSG00000279035 M8/D6","ENSG00000279035","M8/D6"
"ENSG00000279075 D5/D6",5.80888325143086,"ENSG00000279075 D5/D6","ENSG00000279075","D5/D6"
"ENSG00000279075 F7/D6",7.38371372794032,"ENSG00000279075 F7/D6","ENSG00000279075","F7/D6"
"ENSG00000279075 M8/D6",5.96149238860786,"ENSG00000279075 M8/D6","ENSG00000279075","M8/D6"
"ENSG00000279114 D5/D6",11.681527829813,"ENSG00000279114 D5/D6","ENSG00000279114","D5/D6"
"ENSG00000279114 F7/D6",5.20181681782,"ENSG00000279114 F7/D6","ENSG00000279114","F7/D6"
"ENSG00000279114 M8/D6",4.42530284047151,"ENSG00000279114 M8/D6","ENSG00000279114","M8/D6"
"ENSG00000279117 D5/D6",6.39648080732577,"ENSG00000279117 D5/D6","ENSG00000279117","D5/D6"
"ENSG00000279117 F7/D6",6.861060442538,"ENSG00000279117 F7/D6","ENSG00000279117","F7/D6"
"ENSG00000279117 M8/D6",9.98590929217523,"ENSG00000279117 M8/D6","ENSG00000279117","M8/D6"
"ENSG00000279176 D5/D6",7.29035531745558,"ENSG00000279176 D5/D6","ENSG00000279176","D5/D6"
"ENSG00000279176 F7/D6",7.43616153530524,"ENSG00000279176 F7/D6","ENSG00000279176","F7/D6"
"ENSG00000279176 M8/D6",7.09920218934162,"ENSG00000279176 M8/D6","ENSG00000279176","M8/D6"
"ENSG00000279191 D5/D6",28.158031162329,"ENSG00000279191 D5/D6","ENSG00000279191","D5/D6"
"ENSG00000279191 F7/D6",13.8650471878736,"ENSG00000279191 F7/D6","ENSG00000279191","F7/D6"
"ENSG00000279191 M8/D6",20.647760322095,"ENSG00000279191 M8/D6","ENSG00000279191","M8/D6"
"ENSG00000279201 D5/D6",34.7074190219973,"ENSG00000279201 D5/D6","ENSG00000279201","D5/D6"
"ENSG00000279201 F7/D6",20.3501277199942,"ENSG00000279201 F7/D6","ENSG00000279201","F7/D6"
"ENSG00000279201 M8/D6",20.5940285193228,"ENSG00000279201 M8/D6","ENSG00000279201","M8/D6"
"ENSG00000279208 D5/D6",17.4410445082683,"ENSG00000279208 D5/D6","ENSG00000279208","D5/D6"
"ENSG00000279208 F7/D6",21.1867684826926,"ENSG00000279208 F7/D6","ENSG00000279208","F7/D6"
"ENSG00000279208 M8/D6",13.9453886775661,"ENSG00000279208 M8/D6","ENSG00000279208","M8/D6"
"ENSG00000279278 D5/D6",4.01209470672659,"ENSG00000279278 D5/D6","ENSG00000279278","D5/D6"
"ENSG00000279278 F7/D6",2.97202138381402,"ENSG00000279278 F7/D6","ENSG00000279278","F7/D6"
"ENSG00000279278 M8/D6",3.11115580028667,"ENSG00000279278 M8/D6","ENSG00000279278","M8/D6"
"ENSG00000279328 D5/D6",5.28619829350536,"ENSG00000279328 D5/D6","ENSG00000279328","D5/D6"
"ENSG00000279328 F7/D6",11.1779350847011,"ENSG00000279328 F7/D6","ENSG00000279328","F7/D6"
"ENSG00000279328 M8/D6",10.1888644399679,"ENSG00000279328 M8/D6","ENSG00000279328","M8/D6"
"ENSG00000279333 D5/D6",42.403484418966,"ENSG00000279333 D5/D6","ENSG00000279333","D5/D6"
"ENSG00000279333 F7/D6",86.1481817098644,"ENSG00000279333 F7/D6","ENSG00000279333","F7/D6"
"ENSG00000279333 M8/D6",13.4695523886934,"ENSG00000279333 M8/D6","ENSG00000279333","M8/D6"
"ENSG00000279361 D5/D6",25.852054178816,"ENSG00000279361 D5/D6","ENSG00000279361","D5/D6"
"ENSG00000279361 F7/D6",15.1442734104759,"ENSG00000279361 F7/D6","ENSG00000279361","F7/D6"
"ENSG00000279361 M8/D6",24.6044031787876,"ENSG00000279361 M8/D6","ENSG00000279361","M8/D6"
"ENSG00000279372 D5/D6",33.9107513560481,"ENSG00000279372 D5/D6","ENSG00000279372","D5/D6"
"ENSG00000279372 F7/D6",10.1779775988257,"ENSG00000279372 F7/D6","ENSG00000279372","F7/D6"
"ENSG00000279372 M8/D6",22.9459427874255,"ENSG00000279372 M8/D6","ENSG00000279372","M8/D6"
"ENSG00000279434 D5/D6",1.89653226067374,"ENSG00000279434 D5/D6","ENSG00000279434","D5/D6"
"ENSG00000279434 F7/D6",5.31614498181502,"ENSG00000279434 F7/D6","ENSG00000279434","F7/D6"
"ENSG00000279434 M8/D6",4.79388660161088,"ENSG00000279434 M8/D6","ENSG00000279434","M8/D6"
"ENSG00000279476 D5/D6",27.3733357230352,"ENSG00000279476 D5/D6","ENSG00000279476","D5/D6"
"ENSG00000279476 F7/D6",5.25729008157841,"ENSG00000279476 F7/D6","ENSG00000279476","F7/D6"
"ENSG00000279476 M8/D6",7.57324781630122,"ENSG00000279476 M8/D6","ENSG00000279476","M8/D6"
"ENSG00000279500 D5/D6",2.97615043729453,"ENSG00000279500 D5/D6","ENSG00000279500","D5/D6"
"ENSG00000279500 F7/D6",2.63337999644057,"ENSG00000279500 F7/D6","ENSG00000279500","F7/D6"
"ENSG00000279500 M8/D6",2.59678047244355,"ENSG00000279500 M8/D6","ENSG00000279500","M8/D6"
"ENSG00000279507 D5/D6",6.79472013105168,"ENSG00000279507 D5/D6","ENSG00000279507","D5/D6"
"ENSG00000279507 F7/D6",11.3341998071049,"ENSG00000279507 F7/D6","ENSG00000279507","F7/D6"
"ENSG00000279507 M8/D6",11.1248042049783,"ENSG00000279507 M8/D6","ENSG00000279507","M8/D6"
"ENSG00000279526 D5/D6",18.2102656271043,"ENSG00000279526 D5/D6","ENSG00000279526","D5/D6"
"ENSG00000279526 F7/D6",10.4022004546282,"ENSG00000279526 F7/D6","ENSG00000279526","F7/D6"
"ENSG00000279526 M8/D6",8.40493499944673,"ENSG00000279526 M8/D6","ENSG00000279526","M8/D6"
"ENSG00000279532 D5/D6",7.69055752694239,"ENSG00000279532 D5/D6","ENSG00000279532","D5/D6"
"ENSG00000279532 F7/D6",11.4665432876079,"ENSG00000279532 F7/D6","ENSG00000279532","F7/D6"
"ENSG00000279532 M8/D6",7.27592577960542,"ENSG00000279532 M8/D6","ENSG00000279532","M8/D6"
"ENSG00000279536 D5/D6",16.4253967698728,"ENSG00000279536 D5/D6","ENSG00000279536","D5/D6"
"ENSG00000279536 F7/D6",14.1642468201955,"ENSG00000279536 F7/D6","ENSG00000279536","F7/D6"
"ENSG00000279536 M8/D6",14.3232864677086,"ENSG00000279536 M8/D6","ENSG00000279536","M8/D6"
"ENSG00000279555 D5/D6",8.51763503389523,"ENSG00000279555 D5/D6","ENSG00000279555","D5/D6"
"ENSG00000279555 F7/D6",2.56380555910095,"ENSG00000279555 F7/D6","ENSG00000279555","F7/D6"
"ENSG00000279555 M8/D6",5.42048186439469,"ENSG00000279555 M8/D6","ENSG00000279555","M8/D6"
"ENSG00000279583 D5/D6",8.92812224884303,"ENSG00000279583 D5/D6","ENSG00000279583","D5/D6"
"ENSG00000279583 F7/D6",19.7633089239563,"ENSG00000279583 F7/D6","ENSG00000279583","F7/D6"
"ENSG00000279583 M8/D6",7.00365224804272,"ENSG00000279583 M8/D6","ENSG00000279583","M8/D6"
"ENSG00000279629 D5/D6",30.3472951501341,"ENSG00000279629 D5/D6","ENSG00000279629","D5/D6"
"ENSG00000279629 F7/D6",32.8421554316424,"ENSG00000279629 F7/D6","ENSG00000279629","F7/D6"
"ENSG00000279629 M8/D6",23.6330752571669,"ENSG00000279629 M8/D6","ENSG00000279629","M8/D6"
"ENSG00000279706 D5/D6",5.08663856494877,"ENSG00000279706 D5/D6","ENSG00000279706","D5/D6"
"ENSG00000279706 F7/D6",3.43363148598451,"ENSG00000279706 F7/D6","ENSG00000279706","F7/D6"
"ENSG00000279706 M8/D6",8.83954863384375,"ENSG00000279706 M8/D6","ENSG00000279706","M8/D6"
"ENSG00000279716 D5/D6",3.93825437027013,"ENSG00000279716 D5/D6","ENSG00000279716","D5/D6"
"ENSG00000279716 F7/D6",4.32158427690259,"ENSG00000279716 F7/D6","ENSG00000279716","F7/D6"
"ENSG00000279716 M8/D6",7.79965860493105,"ENSG00000279716 M8/D6","ENSG00000279716","M8/D6"
"ENSG00000279721 D5/D6",44.2175904590144,"ENSG00000279721 D5/D6","ENSG00000279721","D5/D6"
"ENSG00000279721 F7/D6",22.811388350308,"ENSG00000279721 F7/D6","ENSG00000279721","F7/D6"
"ENSG00000279721 M8/D6",20.5279708064511,"ENSG00000279721 M8/D6","ENSG00000279721","M8/D6"
