"","gene","Freq","sample"
"4881","ENSG00000185379",10,"F7"
"4882","ENSG00000185641",10,"F7"
"4883","ENSG00000185787",10,"F7"
"4884","ENSG00000185798",10,"F7"
"4885","ENSG00000185800",10,"F7"
"4886","ENSG00000185933",10,"F7"
"4887","ENSG00000186111",10,"F7"
"4888","ENSG00000186272",10,"F7"
"4889","ENSG00000186298",10,"F7"
"4890","ENSG00000186468",10,"F7"
"4891","ENSG00000186566",10,"F7"
"4892","ENSG00000186642",10,"F7"
"4893","ENSG00000186765",10,"F7"
"4894","ENSG00000186814",10,"F7"
"4896","ENSG00000187097",10,"F7"
"4897","ENSG00000187122",10,"F7"
"4899","ENSG00000187134",10,"F7"
"4900","ENSG00000187609",10,"F7"
"4901","ENSG00000187801",10,"F7"
"4902","ENSG00000187833",10,"F7"
"4903","ENSG00000187862",10,"F7"
"4906","ENSG00000188026",10,"F7"
"4907","ENSG00000188636",10,"F7"
"4908","ENSG00000188760",10,"F7"
"4909","ENSG00000188761",10,"F7"
"4910","ENSG00000188985",10,"F7"
"4911","ENSG00000188992",10,"F7"
"4913","ENSG00000189366",10,"F7"
"4914","ENSG00000189420",10,"F7"
"4915","ENSG00000196114",10,"F7"
"4916","ENSG00000196268",10,"F7"
"4917","ENSG00000196365",10,"F7"
"4918","ENSG00000196418",10,"F7"
"4919","ENSG00000196456",10,"F7"
"4920","ENSG00000196466",10,"F7"
"4922","ENSG00000196678",10,"F7"
"4923","ENSG00000196741",10,"F7"
"4924","ENSG00000196911",10,"F7"
"4925","ENSG00000196993",10,"F7"
"4926","ENSG00000197013",10,"F7"
"4927","ENSG00000197093",10,"F7"
"4928","ENSG00000197140",10,"F7"
"4929","ENSG00000197157",10,"F7"
"4930","ENSG00000197444",10,"F7"
"4931","ENSG00000197498",10,"F7"
"4932","ENSG00000197728",10,"F7"
"4933","ENSG00000197782",10,"F7"
"4934","ENSG00000197822",10,"F7"
"4935","ENSG00000198003",10,"F7"
"4936","ENSG00000198039",10,"F7"
"4937","ENSG00000198056",10,"F7"
"4938","ENSG00000198130",10,"F7"
"4939","ENSG00000198231",10,"F7"
"4940","ENSG00000198393",10,"F7"
"4941","ENSG00000198420",10,"F7"
"4942","ENSG00000198492",10,"F7"
"4943","ENSG00000198538",10,"F7"
"4944","ENSG00000198554",10,"F7"
"4945","ENSG00000198646",10,"F7"
"4946","ENSG00000198663",10,"F7"
"4947","ENSG00000198740",10,"F7"
"4948","ENSG00000198783",10,"F7"
"4949","ENSG00000198792",10,"F7"
"4951","ENSG00000198816",10,"F7"
"4952","ENSG00000198821",10,"F7"
"4953","ENSG00000198826",10,"F7"
"4954","ENSG00000198837",10,"F7"
"4955","ENSG00000198841",10,"F7"
"4956","ENSG00000198874",10,"F7"
"4957","ENSG00000198899",10,"F7"
"4958","ENSG00000198909",10,"F7"
"4959","ENSG00000198911",10,"F7"
"4961","ENSG00000199072",10,"F7"
"4962","ENSG00000199347",10,"F7"
"4966","ENSG00000199691",10,"F7"
"4967","ENSG00000199906",10,"F7"
"4986","ENSG00000203761",10,"F7"
"4987","ENSG00000203799",10,"F7"
"4988","ENSG00000203814",10,"F7"
"4989","ENSG00000203872",10,"F7"
"4991","ENSG00000203995",10,"F7"
"4992","ENSG00000204010",10,"F7"
"4993","ENSG00000204025",10,"F7"
"4994","ENSG00000204084",10,"F7"
"4995","ENSG00000204116",10,"F7"
"4996","ENSG00000204138",10,"F7"
"4997","ENSG00000204186",10,"F7"
"4998","ENSG00000204220",10,"F7"
"4999","ENSG00000204366",10,"F7"
"5001","ENSG00000204386",10,"F7"
"5002","ENSG00000204519",10,"F7"
"5003","ENSG00000204619",10,"F7"
"5004","ENSG00000204623",10,"F7"
"5006","ENSG00000204634",10,"F7"
"5007","ENSG00000204673",10,"F7"
"5008","ENSG00000204767",10,"F7"
"5011","ENSG00000205089",10,"F7"
"5012","ENSG00000205356",10,"F7"
"5013","ENSG00000205413",10,"F7"
"5014","ENSG00000205639",10,"F7"
"5015","ENSG00000205710",10,"F7"
"5016","ENSG00000205765",10,"F7"
"5018","ENSG00000205937",10,"F7"
"5019","ENSG00000205978",10,"F7"
"5020","ENSG00000206013",10,"F7"
"5021","ENSG00000206077",10,"F7"
"5022","ENSG00000206418",10,"F7"
"5023","ENSG00000206561",10,"F7"
"5024","ENSG00000206573",10,"F7"
"5027","ENSG00000206652",10,"F7"
"5030","ENSG00000206731",10,"F7"
"5036","ENSG00000207034",10,"F7"
"5041","ENSG00000207392",10,"F7"
"5043","ENSG00000207468",10,"F7"
"5045","ENSG00000207563",10,"F7"
"5047","ENSG00000207635",10,"F7"
"5048","ENSG00000207932",10,"F7"
"5051","ENSG00000208028",10,"F7"
"5052","ENSG00000209482",10,"F7"
"5053","ENSG00000210112",10,"F7"
"5054","ENSG00000210196",10,"F7"
"5056","ENSG00000211452",10,"F7"
"5059","ENSG00000211639",10,"F7"
"5063","ENSG00000211891",10,"F7"
"5064","ENSG00000211937",10,"F7"
"5065","ENSG00000211964",10,"F7"
"5068","ENSG00000212719",10,"F7"
"5070","ENSG00000213064",10,"F7"
"5073","ENSG00000213139",10,"F7"
"5075","ENSG00000213399",10,"F7"
"5076","ENSG00000213590",10,"F7"
"5077","ENSG00000213740",10,"F7"
"5078","ENSG00000213860",10,"F7"
"5079","ENSG00000213901",10,"F7"
"5080","ENSG00000213928",10,"F7"
"5081","ENSG00000214093",10,"F7"
"5083","ENSG00000214212",10,"F7"
"5084","ENSG00000214215",10,"F7"
"5085","ENSG00000214248",10,"F7"
"5086","ENSG00000214300",10,"F7"
"5091","ENSG00000214783",10,"F7"
"5092","ENSG00000214820",10,"F7"
"5093","ENSG00000214827",10,"F7"
"5094","ENSG00000214940",10,"F7"
"5095","ENSG00000215032",10,"F7"
"5096","ENSG00000215190",10,"F7"
"5097","ENSG00000215347",10,"F7"
"5098","ENSG00000215493",10,"F7"
"5099","ENSG00000215817",10,"F7"
"5100","ENSG00000215840",10,"F7"
"5103","ENSG00000216937",10,"F7"
"5105","ENSG00000217643",10,"F7"
"5106","ENSG00000217801",10,"F7"
"5107","ENSG00000218018",10,"F7"
"5109","ENSG00000218891",10,"F7"
"5111","ENSG00000219201",10,"F7"
"5115","ENSG00000220201",10,"F7"
"5117","ENSG00000220614",10,"F7"
"5118","ENSG00000221164",10,"F7"
"5123","ENSG00000221740",10,"F7"
"5124","ENSG00000221916",10,"F7"
"5125","ENSG00000221944",10,"F7"
"5126","ENSG00000222009",10,"F7"
"5129","ENSG00000222389",10,"F7"
"5134","ENSG00000223356",10,"F7"
"5135","ENSG00000223396",10,"F7"
"5136","ENSG00000223505",10,"F7"
"5137","ENSG00000223685",10,"F7"
"5138","ENSG00000223705",10,"F7"
"5141","ENSG00000223791",10,"F7"
"5143","ENSG00000223960",10,"F7"
"5144","ENSG00000224051",10,"F7"
"5145","ENSG00000224137",10,"F7"
"5146","ENSG00000224195",10,"F7"
"5148","ENSG00000224533",10,"F7"
"5149","ENSG00000224566",10,"F7"
"5151","ENSG00000224699",10,"F7"
"5154","ENSG00000224809",10,"F7"
"5157","ENSG00000224831",10,"F7"
"5158","ENSG00000224897",10,"F7"
"5159","ENSG00000224967",10,"F7"
"5160","ENSG00000225037",10,"F7"
"5161","ENSG00000225062",10,"F7"
"5163","ENSG00000225285",10,"F7"
"5165","ENSG00000225556",10,"F7"
"5166","ENSG00000225704",10,"F7"
"5169","ENSG00000225871",10,"F7"
"5170","ENSG00000225988",10,"F7"
"5171","ENSG00000226049",10,"F7"
"5172","ENSG00000226067",10,"F7"
"5175","ENSG00000226121",10,"F7"
"5178","ENSG00000226253",10,"F7"
"5179","ENSG00000226268",10,"F7"
"5180","ENSG00000226360",10,"F7"
"5182","ENSG00000226397",10,"F7"
"5183","ENSG00000226471",10,"F7"
"5188","ENSG00000226647",10,"F7"
"5189","ENSG00000226747",10,"F7"
"5192","ENSG00000226942",10,"F7"
"5193","ENSG00000226944",10,"F7"
"5195","ENSG00000226981",10,"F7"
"5197","ENSG00000227038",10,"F7"
"5198","ENSG00000227057",10,"F7"
"5200","ENSG00000227176",10,"F7"
"5201","ENSG00000227232",10,"F7"
"5204","ENSG00000227344",10,"F7"
"5206","ENSG00000227398",10,"F7"
"5207","ENSG00000227527",10,"F7"
"5209","ENSG00000227712",10,"F7"
"5213","ENSG00000228063",10,"F7"
"5215","ENSG00000228237",10,"F7"
"5216","ENSG00000228278",10,"F7"
"5217","ENSG00000228382",10,"F7"
"5218","ENSG00000228446",10,"F7"
"5219","ENSG00000228507",10,"F7"
"5220","ENSG00000228590",10,"F7"
"5221","ENSG00000228923",10,"F7"
"5222","ENSG00000228955",10,"F7"
"5223","ENSG00000229153",10,"F7"
"5227","ENSG00000229372",10,"F7"
"5228","ENSG00000229473",10,"F7"
"5229","ENSG00000229474",10,"F7"
"5230","ENSG00000229534",10,"F7"
"5231","ENSG00000229591",10,"F7"
"5232","ENSG00000229930",10,"F7"
"5235","ENSG00000230266",10,"F7"
"5237","ENSG00000230300",10,"F7"
"5238","ENSG00000230325",10,"F7"
"5239","ENSG00000230530",10,"F7"
"5240","ENSG00000230590",10,"F7"
"5242","ENSG00000230638",10,"F7"
"5243","ENSG00000230641",10,"F7"
"5244","ENSG00000230649",10,"F7"
"5245","ENSG00000230658",10,"F7"
"5246","ENSG00000230733",10,"F7"
"5247","ENSG00000230795",10,"F7"
"5249","ENSG00000231066",10,"F7"
"5250","ENSG00000231104",10,"F7"
"5251","ENSG00000231160",10,"F7"
"5253","ENSG00000231177",10,"F7"
"5254","ENSG00000231181",10,"F7"
"5255","ENSG00000231327",10,"F7"
"5256","ENSG00000231468",10,"F7"
"5257","ENSG00000231500",10,"F7"
"5258","ENSG00000231507",10,"F7"
"5259","ENSG00000231527",10,"F7"
"5261","ENSG00000231584",10,"F7"
"5263","ENSG00000231701",10,"F7"
"5265","ENSG00000231789",10,"F7"
"5266","ENSG00000231827",10,"F7"
"5267","ENSG00000231969",10,"F7"
"5269","ENSG00000232006",10,"F7"
"5271","ENSG00000232082",10,"F7"
"5273","ENSG00000232133",10,"F7"
"5276","ENSG00000232398",10,"F7"
"5279","ENSG00000232573",10,"F7"
"5280","ENSG00000232611",10,"F7"
"5281","ENSG00000232630",10,"F7"
"5284","ENSG00000232977",10,"F7"
"5289","ENSG00000233270",10,"F7"
"5290","ENSG00000233347",10,"F7"
"5291","ENSG00000233382",10,"F7"
"5292","ENSG00000233509",10,"F7"
"5295","ENSG00000233554",10,"F7"
"5296","ENSG00000233560",10,"F7"
"5299","ENSG00000233621",10,"F7"
"5300","ENSG00000233885",10,"F7"
"5301","ENSG00000234006",10,"F7"
"5302","ENSG00000234118",10,"F7"
"5304","ENSG00000234175",10,"F7"
"5305","ENSG00000234184",10,"F7"
"5306","ENSG00000234193",10,"F7"
"5308","ENSG00000234287",10,"F7"
"5310","ENSG00000234367",10,"F7"
"5311","ENSG00000234473",10,"F7"
"5312","ENSG00000234616",10,"F7"
"5314","ENSG00000234678",10,"F7"
"5315","ENSG00000234694",10,"F7"
"5316","ENSG00000234785",10,"F7"
"5318","ENSG00000235033",10,"F7"
"5319","ENSG00000235066",10,"F7"
"5320","ENSG00000235100",10,"F7"
"5321","ENSG00000235262",10,"F7"
"5323","ENSG00000235330",10,"F7"
"5324","ENSG00000235413",10,"F7"
"5325","ENSG00000235475",10,"F7"
"5326","ENSG00000235530",10,"F7"
"5327","ENSG00000235703",10,"F7"
"5328","ENSG00000235724",10,"F7"
"5331","ENSG00000235776",10,"F7"
"5335","ENSG00000235989",10,"F7"
"5337","ENSG00000236056",10,"F7"
"5338","ENSG00000236104",10,"F7"
"5339","ENSG00000236129",10,"F7"
"5340","ENSG00000236144",10,"F7"
"5341","ENSG00000236263",10,"F7"
"5344","ENSG00000236397",10,"F7"
"5346","ENSG00000236449",10,"F7"
"5347","ENSG00000236559",10,"F7"
"5348","ENSG00000236567",10,"F7"
"5355","ENSG00000236894",10,"F7"
"5356","ENSG00000236928",10,"F7"
"5357","ENSG00000236938",10,"F7"
"5359","ENSG00000237039",10,"F7"
"5360","ENSG00000237073",10,"F7"
"5361","ENSG00000237111",10,"F7"
"5363","ENSG00000237286",10,"F7"
"5365","ENSG00000237301",10,"F7"
"5367","ENSG00000237399",10,"F7"
"5368","ENSG00000237437",10,"F7"
"5371","ENSG00000237770",10,"F7"
"5374","ENSG00000237892",10,"F7"
"5375","ENSG00000237938",10,"F7"
"5377","ENSG00000238009",10,"F7"
"5378","ENSG00000238103",10,"F7"
"5381","ENSG00000238228",10,"F7"
"5382","ENSG00000238273",10,"F7"
"5387","ENSG00000239203",10,"F7"
"5388","ENSG00000239246",10,"F7"
"5389","ENSG00000239257",10,"F7"
"5390","ENSG00000239300",10,"F7"
"5392","ENSG00000239523",10,"F7"
"5393","ENSG00000239670",10,"F7"
"5394","ENSG00000239713",10,"F7"
"5395","ENSG00000239791",10,"F7"
"5396","ENSG00000239951",10,"F7"
"5397","ENSG00000240065",10,"F7"
"5399","ENSG00000240087",10,"F7"
"5400","ENSG00000240399",10,"F7"
"5401","ENSG00000240429",10,"F7"
"5404","ENSG00000240770",10,"F7"
"5405","ENSG00000241014",10,"F7"
"5408","ENSG00000241352",10,"F7"
"5409","ENSG00000241404",10,"F7"
"5420","ENSG00000242607",10,"F7"
"5421","ENSG00000242852",10,"F7"
"5423","ENSG00000243230",10,"F7"
"5425","ENSG00000243498",10,"F7"
"5427","ENSG00000243566",10,"F7"
"5429","ENSG00000243660",10,"F7"
"5431","ENSG00000243789",10,"F7"
"5436","ENSG00000244097",10,"F7"
"5440","ENSG00000244306",10,"F7"
"5441","ENSG00000244490",10,"F7"
"5443","ENSG00000244560",10,"F7"
"5445","ENSG00000244617",10,"F7"
"5446","ENSG00000244627",10,"F7"
"5449","ENSG00000246089",10,"F7"
"5450","ENSG00000246375",10,"F7"
"5451","ENSG00000246596",10,"F7"
"5453","ENSG00000247092",10,"F7"
"5454","ENSG00000247121",10,"F7"
"5455","ENSG00000247151",10,"F7"
"5456","ENSG00000247157",10,"F7"
"5457","ENSG00000247473",10,"F7"
"5458","ENSG00000247627",10,"F7"
"5459","ENSG00000247853",10,"F7"
"5460","ENSG00000247877",10,"F7"
"5461","ENSG00000247925",10,"F7"
"5462","ENSG00000248019",10,"F7"
"5464","ENSG00000248202",10,"F7"
"5465","ENSG00000248240",10,"F7"
"5466","ENSG00000248333",10,"F7"
"5468","ENSG00000248405",10,"F7"
"5469","ENSG00000248469",10,"F7"
"5470","ENSG00000248508",10,"F7"
"5472","ENSG00000248672",10,"F7"
"5473","ENSG00000249042",10,"F7"
"5475","ENSG00000249087",10,"F7"
"5476","ENSG00000249119",10,"F7"
"5477","ENSG00000249207",10,"F7"
"5483","ENSG00000249493",10,"F7"
"5484","ENSG00000249509",10,"F7"
"5485","ENSG00000249855",10,"F7"
"5486","ENSG00000250011",10,"F7"
"5488","ENSG00000250116",10,"F7"
"5489","ENSG00000250182",10,"F7"
"5490","ENSG00000250317",10,"F7"
"5492","ENSG00000250474",10,"F7"
"5493","ENSG00000250479",10,"F7"
"5494","ENSG00000250565",10,"F7"
"5495","ENSG00000250571",10,"F7"
"5496","ENSG00000250673",10,"F7"
"5498","ENSG00000250790",10,"F7"
"5499","ENSG00000250859",10,"F7"
"5500","ENSG00000250938",10,"F7"
"5502","ENSG00000251230",10,"F7"
"5503","ENSG00000251364",10,"F7"
"5504","ENSG00000251442",10,"F7"
"5506","ENSG00000251634",10,"F7"
"5510","ENSG00000252026",10,"F7"
"5516","ENSG00000252503",10,"F7"
"5518","ENSG00000252652",10,"F7"
"5520","ENSG00000252835",10,"F7"
"5524","ENSG00000253047",10,"F7"
"5525","ENSG00000253190",10,"F7"
"5526","ENSG00000253333",10,"F7"
"5528","ENSG00000253368",10,"F7"
"5529","ENSG00000253426",10,"F7"
"5533","ENSG00000253492",10,"F7"
"5534","ENSG00000253666",10,"F7"
"5536","ENSG00000253741",10,"F7"
"5537","ENSG00000253744",10,"F7"
"5538","ENSG00000253831",10,"F7"
"5539","ENSG00000253846",10,"F7"
"5540","ENSG00000253893",10,"F7"
"5544","ENSG00000254016",10,"F7"
"5546","ENSG00000254099",10,"F7"
"5547","ENSG00000254165",10,"F7"
"5548","ENSG00000254266",10,"F7"
"5549","ENSG00000254298",10,"F7"
"5550","ENSG00000254340",10,"F7"
"5552","ENSG00000254352",10,"F7"
"5554","ENSG00000254593",10,"F7"
"5555","ENSG00000254634",10,"F7"
"5557","ENSG00000254701",10,"F7"
"5558","ENSG00000254726",10,"F7"
"5560","ENSG00000254802",10,"F7"
"5561","ENSG00000254838",10,"F7"
"5565","ENSG00000254997",10,"F7"
"5566","ENSG00000255234",10,"F7"
"5567","ENSG00000255302",10,"F7"
"5570","ENSG00000255445",10,"F7"
"5571","ENSG00000255669",10,"F7"
"5572","ENSG00000255823",10,"F7"
"5575","ENSG00000256030",10,"F7"
"5576","ENSG00000256087",10,"F7"
"5577","ENSG00000256234",10,"F7"
"5578","ENSG00000256274",10,"F7"
"5579","ENSG00000256299",10,"F7"
"5582","ENSG00000256407",10,"F7"
"5583","ENSG00000256683",10,"F7"
"5585","ENSG00000257122",10,"F7"
"5589","ENSG00000257379",10,"F7"
"5591","ENSG00000257446",10,"F7"
"5592","ENSG00000257529",10,"F7"
"5595","ENSG00000257596",10,"F7"
"5596","ENSG00000257621",10,"F7"
"5598","ENSG00000257718",10,"F7"
"5600","ENSG00000257896",10,"F7"
"5603","ENSG00000258186",10,"F7"
"5604","ENSG00000258230",10,"F7"
"5606","ENSG00000258388",10,"F7"
"5608","ENSG00000258449",10,"F7"
"5609","ENSG00000258484",10,"F7"
"5613","ENSG00000258818",10,"F7"
"5614","ENSG00000258867",10,"F7"
"5615","ENSG00000258920",10,"F7"
"5617","ENSG00000259015",10,"F7"
"5618","ENSG00000259049",10,"F7"
"5620","ENSG00000259088",10,"F7"
"5627","ENSG00000259238",10,"F7"
"5628","ENSG00000259244",10,"F7"
"5629","ENSG00000259295",10,"F7"
"5630","ENSG00000259322",10,"F7"
"5632","ENSG00000259438",10,"F7"
"5633","ENSG00000259467",10,"F7"
"5635","ENSG00000259502",10,"F7"
"5636","ENSG00000259529",10,"F7"
"5638","ENSG00000259673",10,"F7"
"5641","ENSG00000259810",10,"F7"
"5642","ENSG00000259935",10,"F7"
"5644","ENSG00000260017",10,"F7"
"5645","ENSG00000260063",10,"F7"
"5647","ENSG00000260103",10,"F7"
"5648","ENSG00000260136",10,"F7"
"5649","ENSG00000260190",10,"F7"
"5652","ENSG00000260317",10,"F7"
"5653","ENSG00000260351",10,"F7"
"5654","ENSG00000260367",10,"F7"
"5655","ENSG00000260386",10,"F7"
"5657","ENSG00000260698",10,"F7"
"5658","ENSG00000260719",10,"F7"
"5659","ENSG00000260778",10,"F7"
"5660","ENSG00000260790",10,"F7"
"5661","ENSG00000260793",10,"F7"
"5662","ENSG00000260805",10,"F7"
"5663","ENSG00000260912",10,"F7"
"5666","ENSG00000260979",10,"F7"
"5667","ENSG00000261019",10,"F7"
"5668","ENSG00000261159",10,"F7"
"5669","ENSG00000261187",10,"F7"
"5670","ENSG00000261242",10,"F7"
"5672","ENSG00000261302",10,"F7"
"5673","ENSG00000261335",10,"F7"
"5674","ENSG00000261341",10,"F7"
"5675","ENSG00000261342",10,"F7"
"5676","ENSG00000261490",10,"F7"
"5677","ENSG00000261559",10,"F7"
"5679","ENSG00000261582",10,"F7"
"5681","ENSG00000261654",10,"F7"
"5682","ENSG00000261723",10,"F7"
"5684","ENSG00000261762",10,"F7"
"5685","ENSG00000261770",10,"F7"
"5687","ENSG00000261794",10,"F7"
"5688","ENSG00000261799",10,"F7"
"5689","ENSG00000261971",10,"F7"
"5691","ENSG00000262188",10,"F7"
"5692","ENSG00000262209",10,"F7"
"5694","ENSG00000262413",10,"F7"
"5696","ENSG00000262533",10,"F7"
"5697","ENSG00000262539",10,"F7"
"5698","ENSG00000262580",10,"F7"
"5699","ENSG00000262714",10,"F7"
"5700","ENSG00000262728",10,"F7"
"5701","ENSG00000263001",10,"F7"
"5703","ENSG00000263235",10,"F7"
"5704","ENSG00000263338",10,"F7"
"5706","ENSG00000263413",10,"F7"
"5707","ENSG00000263466",10,"F7"
"5709","ENSG00000263680",10,"F7"
"5711","ENSG00000263766",10,"F7"
"5714","ENSG00000263968",10,"F7"
"5718","ENSG00000264278",10,"F7"
"5719","ENSG00000264281",10,"F7"
"5721","ENSG00000264456",10,"F7"
"5722","ENSG00000264808",10,"F7"
"5724","ENSG00000265018",10,"F7"
"5726","ENSG00000265205",10,"F7"
"5727","ENSG00000265218",10,"F7"
"5730","ENSG00000265490",10,"F7"
"5732","ENSG00000265943",10,"F7"
"5733","ENSG00000265972",10,"F7"
"5734","ENSG00000265975",10,"F7"
"5736","ENSG00000266126",10,"F7"
"5737","ENSG00000266171",10,"F7"
"5738","ENSG00000266236",10,"F7"
"5740","ENSG00000266302",10,"F7"
"5741","ENSG00000266495",10,"F7"
"5742","ENSG00000266538",10,"F7"
"5743","ENSG00000266648",10,"F7"
"5745","ENSG00000266708",10,"F7"
"5748","ENSG00000266865",10,"F7"
"5749","ENSG00000266993",10,"F7"
"5752","ENSG00000267128",10,"F7"
"5754","ENSG00000267216",10,"F7"
"5755","ENSG00000267302",10,"F7"
"5756","ENSG00000267353",10,"F7"
"5759","ENSG00000267383",10,"F7"
"5760","ENSG00000267481",10,"F7"
"5761","ENSG00000267500",10,"F7"
"5762","ENSG00000267501",10,"F7"
"5763","ENSG00000267519",10,"F7"
"5764","ENSG00000267565",10,"F7"
"5766","ENSG00000267702",10,"F7"
"5767","ENSG00000267740",10,"F7"
"5768","ENSG00000267939",10,"F7"
"5769","ENSG00000267980",10,"F7"
"5770","ENSG00000268083",10,"F7"
"5771","ENSG00000268088",10,"F7"
"5772","ENSG00000268095",10,"F7"
"5773","ENSG00000268333",10,"F7"
"5774","ENSG00000268573",10,"F7"
"5776","ENSG00000268670",10,"F7"
"5778","ENSG00000268975",10,"F7"
"5781","ENSG00000269148",10,"F7"
"5783","ENSG00000269335",10,"F7"
"5784","ENSG00000269343",10,"F7"
"5785","ENSG00000269399",10,"F7"
"5786","ENSG00000269481",10,"F7"
"5787","ENSG00000269559",10,"F7"
"5788","ENSG00000269560",10,"F7"
"5790","ENSG00000269843",10,"F7"
"5791","ENSG00000269901",10,"F7"
"5792","ENSG00000269903",10,"F7"
"5794","ENSG00000270019",10,"F7"
"5796","ENSG00000270177",10,"F7"
"5797","ENSG00000270424",10,"F7"
"5798","ENSG00000270441",10,"F7"
"5800","ENSG00000270728",10,"F7"
"5801","ENSG00000270751",10,"F7"
"5803","ENSG00000270871",10,"F7"
"5806","ENSG00000270948",10,"F7"
"5808","ENSG00000271199",10,"F7"
"5809","ENSG00000271204",10,"F7"
"5812","ENSG00000271425",10,"F7"
"5814","ENSG00000271555",10,"F7"
"5815","ENSG00000271615",10,"F7"
"5818","ENSG00000271743",10,"F7"
"5820","ENSG00000271778",10,"F7"
"5822","ENSG00000271870",10,"F7"
"5823","ENSG00000271871",10,"F7"
"5824","ENSG00000271976",10,"F7"
"5825","ENSG00000271992",10,"F7"
"5826","ENSG00000272010",10,"F7"
"5827","ENSG00000272109",10,"F7"
"5828","ENSG00000272130",10,"F7"
"5829","ENSG00000272320",10,"F7"
"5830","ENSG00000272465",10,"F7"
"5831","ENSG00000272501",10,"F7"
"5832","ENSG00000272505",10,"F7"
"5833","ENSG00000272533",10,"F7"
"5834","ENSG00000272541",10,"F7"
"5835","ENSG00000272650",10,"F7"
"5836","ENSG00000272768",10,"F7"
"5837","ENSG00000272798",10,"F7"
"5840","ENSG00000272910",10,"F7"
"5841","ENSG00000272927",10,"F7"
"5842","ENSG00000273008",10,"F7"
"5843","ENSG00000273045",10,"F7"
"5844","ENSG00000273064",10,"F7"
"5845","ENSG00000273137",10,"F7"
"5846","ENSG00000273179",10,"F7"
"5847","ENSG00000273226",10,"F7"
"5848","ENSG00000273234",10,"F7"
"5849","ENSG00000273297",10,"F7"
"5850","ENSG00000273308",10,"F7"
"5852","ENSG00000273374",10,"F7"
"5854","ENSG00000273478",10,"F7"
"5855","ENSG00000273496",10,"F7"
"5856","ENSG00000273565",10,"F7"
"5857","ENSG00000273611",10,"F7"
"5858","ENSG00000273901",10,"F7"
"5860","ENSG00000274011",10,"F7"
"5861","ENSG00000274062",10,"F7"
"5862","ENSG00000274214",10,"F7"
"5863","ENSG00000274267",10,"F7"
"5864","ENSG00000274290",10,"F7"
"5868","ENSG00000274964",10,"F7"
"5871","ENSG00000275092",10,"F7"
"5872","ENSG00000275278",10,"F7"
"5873","ENSG00000275379",10,"F7"
"5874","ENSG00000275467",10,"F7"
"5876","ENSG00000275645",10,"F7"
"5877","ENSG00000275672",10,"F7"
"5878","ENSG00000275709",10,"F7"
"5879","ENSG00000275793",10,"F7"
"5880","ENSG00000275854",10,"F7"
"5881","ENSG00000275964",10,"F7"
"5882","ENSG00000276058",10,"F7"
"5884","ENSG00000276662",10,"F7"
"5885","ENSG00000276672",10,"F7"
"5887","ENSG00000276900",10,"F7"
"5888","ENSG00000276903",10,"F7"
"5889","ENSG00000276925",10,"F7"
"5890","ENSG00000276926",10,"F7"
"5891","ENSG00000276957",10,"F7"
"5893","ENSG00000277130",10,"F7"
"5894","ENSG00000277299",10,"F7"
"5895","ENSG00000277402",10,"F7"
"5897","ENSG00000277443",10,"F7"
"5898","ENSG00000277462",10,"F7"
"5900","ENSG00000277621",10,"F7"
"5902","ENSG00000277662",10,"F7"
"5904","ENSG00000278009",10,"F7"
"5907","ENSG00000278419",10,"F7"
"5908","ENSG00000278455",10,"F7"
"5909","ENSG00000278462",10,"F7"
"5910","ENSG00000278603",10,"F7"
"5911","ENSG00000278816",10,"F7"
"5912","ENSG00000278963",10,"F7"
"5914","ENSG00000279035",10,"F7"
"5915","ENSG00000279075",10,"F7"
"5916","ENSG00000279114",10,"F7"
"5917","ENSG00000279117",10,"F7"
"5919","ENSG00000279191",10,"F7"
"5921","ENSG00000279208",10,"F7"
"5922","ENSG00000279278",10,"F7"
"5923","ENSG00000279328",10,"F7"
"5927","ENSG00000279434",10,"F7"
"5929","ENSG00000279500",10,"F7"
"5930","ENSG00000279507",10,"F7"
"5932","ENSG00000279532",10,"F7"
"5934","ENSG00000279555",10,"F7"
"5935","ENSG00000279583",10,"F7"
